GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0040029	regulation of gene expression, epigeneti...	72	6	2.72	0.22675	1
GO:0005983	starch catabolic process	18	2	0.68	0.22698	1
GO:0043933	protein-containing complex subunit organ...	737	44	27.85	0.22699	1
GO:2000028	regulation of photoperiodism, flowering	59	5	2.23	0.22710	1
GO:0015995	chlorophyll biosynthetic process	61	3	2.31	0.22716	1
GO:1901409	positive regulation of phosphorylation o...	9	2	0.34	0.22848	1
GO:0070370	cellular heat acclimation	10	2	0.38	0.22863	1
GO:0051028	mRNA transport	71	12	2.68	0.23127	1
GO:0034250	positive regulation of cellular amide me...	31	3	1.17	0.23284	1
GO:0071329	cellular response to sucrose stimulus	9	1	0.34	0.23288	1
GO:0048571	long-day photoperiodism	43	5	1.62	0.23332	1
GO:0045900	negative regulation of translational elo...	2	1	0.08	0.23544	1
GO:0042350	GDP-L-fucose biosynthetic process	5	1	0.19	0.23718	1
GO:1900674	olefin biosynthetic process	30	2	1.13	0.23798	1
GO:0002683	negative regulation of immune system pro...	22	3	0.83	0.23839	1
GO:0019405	alditol catabolic process	6	1	0.23	0.23879	1
GO:0044275	cellular carbohydrate catabolic process	78	4	2.95	0.23997	1
GO:0046051	UTP metabolic process	6	1	0.23	0.24000	1
GO:0006228	UTP biosynthetic process	6	1	0.23	0.24000	1
GO:0051211	anisotropic cell growth	4	1	0.15	0.24030	1
GO:0017148	negative regulation of translation	47	5	1.78	0.24037	1
GO:1901988	negative regulation of cell cycle phase ...	28	2	1.06	0.24131	1
GO:0007026	negative regulation of microtubule depol...	1	1	0.04	0.24138	1
GO:0000025	maltose catabolic process	2	1	0.08	0.24167	1
GO:0006084	acetyl-CoA metabolic process	23	2	0.87	0.24444	1
GO:0080119	ER body organization	4	1	0.15	0.24456	1
GO:0018345	protein palmitoylation	23	2	0.87	0.24479	1
GO:0051365	cellular response to potassium ion starv...	8	1	0.3	0.24557	1
GO:0034030	ribonucleoside bisphosphate biosynthetic...	30	2	1.13	0.24576	1
GO:0072387	flavin adenine dinucleotide metabolic pr...	6	1	0.23	0.24604	1
GO:0016578	histone deubiquitination	5	1	0.19	0.24616	1
GO:0051302	regulation of cell division	61	5	2.31	0.24681	1
GO:0010981	regulation of cell wall macromolecule me...	5	1	0.19	0.24793	1
GO:0001101	response to acid chemical	405	27	15.3	0.24836	1
GO:0016558	protein import into peroxisome matrix	11	1	0.42	0.24890	1
GO:0009560	embryo sac egg cell differentiation	6	1	0.23	0.24915	1
GO:0048439	flower morphogenesis	6	1	0.23	0.24960	1
GO:1902373	negative regulation of mRNA catabolic pr...	4	1	0.15	0.24993	1
GO:1904430	negative regulation of t-circle formatio...	1	1	0.04	0.25000	1
GO:1901671	positive regulation of superoxide dismut...	1	1	0.04	0.25000	1
GO:0034971	histone H3-R17 methylation	3	1	0.11	0.25000	1
GO:2000582	positive regulation of ATP-dependent mic...	5	1	0.19	0.25000	1
GO:0071481	cellular response to X-ray	3	1	0.11	0.25000	1
GO:0033233	regulation of protein sumoylation	1	1	0.04	0.25000	1
GO:0000041	transition metal ion transport	86	3	3.25	0.25136	1
GO:0030834	regulation of actin filament depolymeriz...	17	2	0.64	0.25226	1
GO:0051085	chaperone cofactor-dependent protein ref...	39	7	1.47	0.25265	1
GO:0010192	mucilage biosynthetic process	27	2	1.02	0.25270	1
GO:0007165	signal transduction	1797	76	67.9	0.25403	1
GO:0006097	glyoxylate cycle	7	1	0.26	0.25439	1
GO:0009612	response to mechanical stimulus	18	2	0.68	0.25562	1
GO:0022900	electron transport chain	196	5	7.41	0.25622	1
GO:0010468	regulation of gene expression	2589	148	97.83	0.25636	1
GO:0010021	amylopectin biosynthetic process	7	1	0.26	0.25700	1
GO:0051254	positive regulation of RNA metabolic pro...	532	31	20.1	0.25709	1
GO:2001009	regulation of plant-type cell wall cellu...	4	1	0.15	0.25730	1
GO:0016560	protein import into peroxisome matrix, d...	4	1	0.15	0.25733	1
GO:1905819	negative regulation of chromosome separa...	11	1	0.42	0.25759	1
GO:1901990	regulation of mitotic cell cycle phase t...	47	2	1.78	0.25766	1
GO:0045922	negative regulation of fatty acid metabo...	5	1	0.19	0.25905	1
GO:0008104	protein localization	1006	72	38.01	0.25944	1
GO:0080026	response to indolebutyric acid	5	1	0.19	0.25958	1
GO:2000896	amylopectin metabolic process	7	1	0.26	0.25978	1
GO:0043242	negative regulation of protein-containin...	15	3	0.57	0.26034	1
GO:0006812	cation transport	479	13	18.1	0.26041	1
GO:0071486	cellular response to high light intensit...	6	1	0.23	0.26073	1
GO:0071478	cellular response to radiation	136	9	5.14	0.26110	1
GO:1900037	regulation of cellular response to hypox...	3	1	0.11	0.26163	1
GO:1903008	organelle disassembly	26	3	0.98	0.26176	1
GO:0009631	cold acclimation	48	5	1.81	0.26247	1
GO:0034406	cell wall beta-glucan metabolic process	13	1	0.49	0.26255	1
GO:0010321	regulation of vegetative phase change	5	1	0.19	0.26274	1
GO:0010256	endomembrane system organization	97	7	3.67	0.26304	1
GO:0034969	histone arginine methylation	12	1	0.45	0.26387	1
GO:0043288	apocarotenoid metabolic process	31	1	1.17	0.26474	1
GO:0048466	androecium development	92	2	3.48	0.26573	1
GO:0051262	protein tetramerization	13	2	0.49	0.26582	1
GO:0031503	protein-containing complex localization	61	6	2.31	0.26630	1
GO:1900036	positive regulation of cellular response...	5	1	0.19	0.26661	1
GO:1901701	cellular response to oxygen-containing c...	751	46	28.38	0.26675	1
GO:1901562	response to paraquat	5	1	0.19	0.26701	1
GO:0045806	negative regulation of endocytosis	2	1	0.08	0.26742	1
GO:0000413	protein peptidyl-prolyl isomerization	58	4	2.19	0.26826	1
GO:0036211	protein modification process	2849	110	107.66	0.26843	1
GO:0033047	regulation of mitotic sister chromatid s...	22	2	0.83	0.26846	1
GO:0071215	cellular response to abscisic acid stimu...	298	22	11.26	0.26851	1
GO:0050776	regulation of immune response	93	8	3.51	0.26861	1
GO:0010033	response to organic substance	2127	128	80.37	0.26862	1
GO:0051353	positive regulation of oxidoreductase ac...	4	1	0.15	0.26927	1
GO:0052542	defense response by callose deposition	22	2	0.83	0.26946	1
GO:0090558	plant epidermis development	257	14	9.71	0.26949	1
GO:0072505	divalent inorganic anion homeostasis	20	2	0.76	0.26976	1
GO:0006333	chromatin assembly or disassembly	95	10	3.59	0.27054	1
GO:0043487	regulation of RNA stability	19	2	0.72	0.27116	1
GO:2000121	regulation of removal of superoxide radi...	2	1	0.08	0.27143	1
GO:1990428	miRNA transport	2	1	0.08	0.27171	1
GO:0051303	establishment of chromosome localization	11	2	0.42	0.27206	1
GO:0045926	negative regulation of growth	39	4	1.47	0.27312	1
GO:0009767	photosynthetic electron transport chain	57	2	2.15	0.27546	1
GO:0002757	immune response-activating signal transd...	16	2	0.6	0.27586	1
GO:0045324	late endosome to vacuole transport	29	4	1.1	0.27592	1
GO:0006259	DNA metabolic process	544	27	20.56	0.27669	1
GO:0045836	positive regulation of meiotic nuclear d...	6	1	0.23	0.27799	1
GO:0035067	negative regulation of histone acetylati...	7	1	0.26	0.27816	1
GO:0009867	jasmonic acid mediated signaling pathway	89	5	3.36	0.27824	1
GO:0043254	regulation of protein-containing complex...	81	6	3.06	0.27862	1
GO:0010360	negative regulation of anion channel act...	4	2	0.15	0.27879	1
GO:0009415	response to water	375	27	14.17	0.27911	1
GO:0019400	alditol metabolic process	26	2	0.98	0.27913	1
GO:0015908	fatty acid transport	9	1	0.34	0.27920	1
GO:0010325	raffinose family oligosaccharide biosynt...	9	1	0.34	0.27966	1
GO:0042138	meiotic DNA double-strand break formatio...	10	1	0.38	0.27997	1
GO:0010162	seed dormancy process	41	3	1.55	0.28031	1
GO:0042436	indole-containing compound catabolic pro...	12	1	0.45	0.28031	1
GO:0080001	mucilage extrusion from seed coat	7	1	0.26	0.28032	1
GO:1903046	meiotic cell cycle process	154	9	5.82	0.28066	1
GO:0033320	UDP-D-xylose biosynthetic process	6	1	0.23	0.28077	1
GO:2000757	negative regulation of peptidyl-lysine a...	7	1	0.26	0.28187	1
GO:0016553	base conversion or substitution editing	24	1	0.91	0.28290	1
GO:0055078	sodium ion homeostasis	7	1	0.26	0.28291	1
GO:0045935	positive regulation of nucleobase-contai...	553	31	20.9	0.28309	1
GO:0052386	cell wall thickening	28	2	1.06	0.28312	1
GO:0010224	response to UV-B	70	3	2.65	0.28374	1
GO:2000769	regulation of establishment or maintenan...	3	1	0.11	0.28384	1
GO:0048582	positive regulation of post-embryonic de...	84	6	3.17	0.28388	1
GO:0002097	tRNA wobble base modification	23	2	0.87	0.28404	1
GO:1990748	cellular detoxification	136	7	5.14	0.28493	1
GO:0006364	rRNA processing	243	13	9.18	0.28535	1
GO:0070199	establishment of protein localization to...	5	1	0.19	0.28557	1
GO:0010148	transpiration	6	1	0.23	0.28571	1
GO:0006633	fatty acid biosynthetic process	161	3	6.08	0.28624	1
GO:0071616	acyl-CoA biosynthetic process	20	2	0.76	0.28658	1
GO:0006753	nucleoside phosphate metabolic process	301	14	11.37	0.28754	1
GO:0090322	regulation of superoxide metabolic proce...	4	1	0.15	0.28774	1
GO:0035278	miRNA mediated inhibition of translation	1	1	0.04	0.28947	1
GO:0006334	nucleosome assembly	56	5	2.12	0.29053	1
GO:0045727	positive regulation of translation	31	3	1.17	0.29066	1
GO:0019673	GDP-mannose metabolic process	8	1	0.3	0.29176	1
GO:0010617	circadian regulation of calcium ion osci...	3	1	0.11	0.29194	1
GO:0007041	lysosomal transport	3	1	0.11	0.29195	1
GO:0051261	protein depolymerization	45	8	1.7	0.29226	1
GO:0061013	regulation of mRNA catabolic process	19	2	0.72	0.29329	1
GO:0043450	alkene biosynthetic process	30	2	1.13	0.29339	1
GO:0009725	response to hormone	1713	106	64.73	0.29419	1
GO:0006482	protein demethylation	12	2	0.45	0.29435	1
GO:1900618	regulation of shoot system morphogenesis	30	2	1.13	0.29456	1
GO:0071836	nectar secretion	4	1	0.15	0.29516	1
GO:0002758	innate immune response-activating signal...	16	2	0.6	0.29557	1
GO:0022611	dormancy process	41	3	1.55	0.29609	1
GO:0048608	reproductive structure development	1211	62	45.76	0.29738	1
GO:0051168	nuclear export	62	7	2.34	0.29766	1
GO:0016441	posttranscriptional gene silencing	89	12	3.36	0.29766	1
GO:0008283	cell population proliferation	138	7	5.21	0.29770	1
GO:1902066	regulation of cell wall pectin metabolic...	5	1	0.19	0.29783	1
GO:0046688	response to copper ion	18	3	0.68	0.29805	1
GO:0106074	aminoacyl-tRNA metabolism involved in tr...	12	1	0.45	0.29808	1
GO:0030004	cellular monovalent inorganic cation hom...	44	3	1.66	0.29841	1
GO:0048545	response to steroid hormone	91	7	3.44	0.29885	1
GO:0010310	regulation of hydrogen peroxide metaboli...	13	1	0.49	0.29982	1
GO:0033234	negative regulation of protein sumoylati...	1	1	0.04	0.30000	1
GO:0010199	organ boundary specification between lat...	9	2	0.34	0.30000	1
GO:0010071	root meristem specification	7	1	0.26	0.30071	1
GO:0032205	negative regulation of telomere maintena...	4	1	0.15	0.30081	1
GO:1902903	regulation of supramolecular fiber organ...	61	6	2.31	0.30121	1
GO:1905634	regulation of protein localization to ch...	7	1	0.26	0.30183	1
GO:1901654	response to ketone	6	1	0.23	0.30260	1
GO:1903313	positive regulation of mRNA metabolic pr...	14	2	0.53	0.30319	1
GO:0031398	positive regulation of protein ubiquitin...	13	1	0.49	0.30333	1
GO:0051341	regulation of oxidoreductase activity	6	1	0.23	0.30342	1
GO:1900407	regulation of cellular response to oxida...	4	1	0.15	0.30351	1
GO:0032204	regulation of telomere maintenance	7	1	0.26	0.30430	1
GO:0044531	modulation of programmed cell death in o...	3	1	0.11	0.30435	1
GO:0010165	response to X-ray	7	1	0.26	0.30435	1
GO:0044087	regulation of cellular component biogene...	144	9	5.44	0.30467	1
GO:0045840	positive regulation of mitotic nuclear d...	9	1	0.34	0.30582	1
GO:0050821	protein stabilization	19	4	0.72	0.30640	1
GO:0043161	proteasome-mediated ubiquitin-dependent ...	225	7	8.5	0.30657	1
GO:0006468	protein phosphorylation	1222	51	46.18	0.30699	1
GO:0052541	plant-type cell wall cellulose metabolic...	13	1	0.49	0.30913	1
GO:0033157	regulation of intracellular protein tran...	16	2	0.6	0.30922	1
GO:0033044	regulation of chromosome organization	104	9	3.93	0.31050	1
GO:0046898	response to cycloheximide	5	1	0.19	0.31084	1
GO:0006536	glutamate metabolic process	29	1	1.1	0.31125	1
GO:1900363	regulation of mRNA polyadenylation	4	1	0.15	0.31159	1
GO:0050793	regulation of developmental process	707	39	26.72	0.31181	1
GO:0042981	regulation of apoptotic process	8	2	0.3	0.31229	1
GO:0071480	cellular response to gamma radiation	5	1	0.19	0.31250	1
GO:0048017	inositol lipid-mediated signaling	9	1	0.34	0.31480	1
GO:0019751	polyol metabolic process	77	3	2.91	0.31496	1
GO:0046835	carbohydrate phosphorylation	28	2	1.06	0.31568	1
GO:0097306	cellular response to alcohol	298	22	11.26	0.31653	1
GO:0044267	cellular protein metabolic process	3963	163	149.75	0.31703	1
GO:0002237	response to molecule of bacterial origin	36	3	1.36	0.31769	1
GO:0051347	positive regulation of transferase activ...	103	12	3.89	0.31828	1
GO:0061912	selective autophagy	3	1	0.11	0.31861	1
GO:0010015	root morphogenesis	252	15	9.52	0.31890	1
GO:0046786	viral replication complex formation and ...	4	1	0.15	0.31915	1
GO:1905818	regulation of chromosome separation	16	1	0.6	0.31934	1
GO:0043449	cellular alkene metabolic process	30	2	1.13	0.31955	1
GO:0016570	histone modification	216	10	8.16	0.31970	1
GO:0006892	post-Golgi vesicle-mediated transport	35	4	1.32	0.31971	1
GO:0043101	purine-containing compound salvage	9	1	0.34	0.32002	1
GO:0007275	multicellular organism development	2661	127	100.55	0.32065	1
GO:0032958	inositol phosphate biosynthetic process	17	1	0.64	0.32354	1
GO:0032011	ARF protein signal transduction	8	1	0.3	0.32499	1
GO:0051056	regulation of small GTPase mediated sign...	9	1	0.34	0.32589	1
GO:0071427	mRNA-containing ribonucleoprotein comple...	30	4	1.13	0.32595	1
GO:1905038	regulation of membrane lipid metabolic p...	7	1	0.26	0.32636	1
GO:0052324	plant-type cell wall cellulose biosynthe...	10	1	0.38	0.32675	1
GO:0090579	dsDNA loop formation	5	1	0.19	0.32721	1
GO:0034410	cell wall beta-glucan biosynthetic proce...	10	1	0.38	0.32772	1
GO:0009894	regulation of catabolic process	123	7	4.65	0.32806	1
GO:0015918	sterol transport	10	1	0.38	0.32892	1
GO:0071921	cohesin loading	7	1	0.26	0.32976	1
GO:0043572	plastid fission	23	2	0.87	0.33022	1
GO:0009611	response to wounding	200	12	7.56	0.33163	1
GO:0034033	purine nucleoside bisphosphate biosynthe...	30	2	1.13	0.33163	1
GO:0007389	pattern specification process	187	10	7.07	0.33242	1
GO:0034051	negative regulation of plant-type hypers...	5	1	0.19	0.33258	1
GO:0051055	negative regulation of lipid biosyntheti...	10	1	0.38	0.33300	1
GO:0005984	disaccharide metabolic process	72	4	2.72	0.33302	1
GO:1903297	regulation of hypoxia-induced intrinsic ...	1	1	0.04	0.33333	1
GO:1903775	regulation of DNA double-strand break pr...	1	1	0.04	0.33333	1
GO:0031539	positive regulation of anthocyanin metab...	6	1	0.23	0.33368	1
GO:0046184	aldehyde biosynthetic process	11	1	0.42	0.33461	1
GO:0097352	autophagosome maturation	3	1	0.11	0.33464	1
GO:0016926	protein desumoylation	6	1	0.23	0.33606	1
GO:0009651	response to salt stress	595	45	22.48	0.33736	1
GO:0042776	mitochondrial ATP synthesis coupled prot...	5	1	0.19	0.33750	1
GO:0060341	regulation of cellular localization	100	7	3.78	0.33878	1
GO:0072522	purine-containing compound biosynthetic ...	124	6	4.69	0.33933	1
GO:0009814	defense response, incompatible interacti...	182	15	6.88	0.33994	1
GO:0007030	Golgi organization	44	4	1.66	0.34133	1
GO:1901070	guanosine-containing compound biosynthet...	12	1	0.45	0.34286	1
GO:0032543	mitochondrial translation	37	3	1.4	0.34325	1
GO:0043631	RNA polyadenylation	24	2	0.91	0.34387	1
GO:0006415	translational termination	19	2	0.72	0.34510	1
GO:0010344	seed oilbody biogenesis	9	1	0.34	0.34644	1
GO:0080147	root hair cell development	85	6	3.21	0.34751	1
GO:2000023	regulation of lateral root development	12	1	0.45	0.34761	1
GO:0010191	mucilage metabolic process	32	2	1.21	0.34784	1
GO:0009142	nucleoside triphosphate biosynthetic pro...	66	3	2.49	0.34992	1
GO:0031572	G2 DNA damage checkpoint	7	1	0.26	0.35000	1
GO:0032879	regulation of localization	224	13	8.46	0.35064	1
GO:0050665	hydrogen peroxide biosynthetic process	12	1	0.45	0.35126	1
GO:0010054	trichoblast differentiation	111	8	4.19	0.35156	1
GO:0043066	negative regulation of apoptotic process	7	2	0.26	0.35178	1
GO:0019216	regulation of lipid metabolic process	67	4	2.53	0.35383	1
GO:0060249	anatomical structure homeostasis	46	3	1.74	0.35524	1
GO:0070920	regulation of production of small RNA in...	8	1	0.3	0.35550	1
GO:0019915	lipid storage	28	2	1.06	0.35564	1
GO:0006896	Golgi to vacuole transport	24	3	0.91	0.35601	1
GO:0000184	nuclear-transcribed mRNA catabolic proce...	32	4	1.21	0.35721	1
GO:0005986	sucrose biosynthetic process	13	1	0.49	0.35758	1
GO:0009269	response to desiccation	17	2	0.64	0.35790	1
GO:0036503	ERAD pathway	43	2	1.62	0.35794	1
GO:0055081	anion homeostasis	44	3	1.66	0.35796	1
GO:0006793	phosphorus metabolic process	2316	92	87.52	0.35836	1
GO:0009686	gibberellin biosynthetic process	34	1	1.28	0.35865	1
GO:0120255	olefinic compound biosynthetic process	59	3	2.23	0.35888	1
GO:0046578	regulation of Ras protein signal transdu...	9	1	0.34	0.35917	1
GO:0090202	gene looping	5	1	0.19	0.36021	1
GO:0044262	cellular carbohydrate metabolic process	489	20	18.48	0.36181	1
GO:0051438	regulation of ubiquitin-protein transfer...	16	2	0.6	0.36236	1
GO:0016237	lysosomal microautophagy	4	1	0.15	0.36273	1
GO:0010272	response to silver ion	4	1	0.15	0.36352	1
GO:0006402	mRNA catabolic process	112	12	4.23	0.36383	1
GO:0018216	peptidyl-arginine methylation	15	1	0.57	0.36438	1
GO:0031047	gene silencing by RNA	128	16	4.84	0.36464	1
GO:0071421	manganese ion transmembrane transport	12	1	0.45	0.36480	1
GO:0032261	purine nucleotide salvage	9	1	0.34	0.36498	1
GO:0009942	longitudinal axis specification	9	1	0.34	0.36683	1
GO:0071241	cellular response to inorganic substance	68	5	2.57	0.36741	1
GO:0043328	protein transport to vacuole involved in...	6	1	0.23	0.36745	1
GO:0071482	cellular response to light stimulus	128	8	4.84	0.36807	1
GO:0009790	embryo development	424	22	16.02	0.36811	1
GO:0018298	protein-chromophore linkage	56	3	2.12	0.36829	1
GO:1900911	regulation of olefin biosynthetic proces...	9	1	0.34	0.36830	1
GO:0007095	mitotic G2 DNA damage checkpoint	7	1	0.26	0.36842	1
GO:0046890	regulation of lipid biosynthetic process	51	3	1.93	0.36855	1
GO:0098813	nuclear chromosome segregation	119	8	4.5	0.36867	1
GO:0060260	regulation of transcription initiation f...	12	1	0.45	0.36870	1
GO:0007623	circadian rhythm	138	15	5.21	0.36873	1
GO:0009880	embryonic pattern specification	26	2	0.98	0.36921	1
GO:0050000	chromosome localization	16	3	0.6	0.36940	1
GO:0009553	embryo sac development	137	5	5.18	0.36964	1
GO:0070550	rDNA condensation	5	1	0.19	0.36996	1
GO:0048578	positive regulation of long-day photoper...	8	1	0.3	0.37008	1
GO:0016106	sesquiterpenoid biosynthetic process	33	1	1.25	0.37099	1
GO:2000068	regulation of defense response to insect	6	1	0.23	0.37103	1
GO:0010364	regulation of ethylene biosynthetic proc...	9	1	0.34	0.37146	1
GO:0062197	cellular response to chemical stress	140	8	5.29	0.37197	1
GO:0060866	leaf abscission	8	1	0.3	0.37247	1
GO:0048507	meristem development	252	13	9.52	0.37353	1
GO:0006183	GTP biosynthetic process	8	1	0.3	0.37416	1
GO:0090421	embryonic meristem initiation	21	2	0.79	0.37433	1
GO:0043007	maintenance of rDNA	3	1	0.11	0.37500	1
GO:1902347	response to strigolactone	7	1	0.26	0.37505	1
GO:0045851	pH reduction	9	1	0.34	0.37539	1
GO:0009635	response to herbicide	9	1	0.34	0.37592	1
GO:0045824	negative regulation of innate immune res...	17	2	0.64	0.37692	1
GO:0010053	root epidermal cell differentiation	126	8	4.76	0.37714	1
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	13	1	0.49	0.37717	1
GO:0046488	phosphatidylinositol metabolic process	96	2	3.63	0.37717	1
GO:0000226	microtubule cytoskeleton organization	150	12	5.67	0.37745	1
GO:0009788	negative regulation of abscisic acid-act...	50	4	1.89	0.37753	1
GO:0009688	abscisic acid biosynthetic process	23	1	0.87	0.37882	1
GO:0009250	glucan biosynthetic process	128	6	4.84	0.37903	1
GO:0048506	regulation of timing of meristematic pha...	39	3	1.47	0.37904	1
GO:0065004	protein-DNA complex assembly	112	6	4.23	0.37976	1
GO:1905405	regulation of mitotic cohesin loading	5	1	0.19	0.38043	1
GO:0031507	heterochromatin assembly	29	3	1.1	0.38097	1
GO:2000032	regulation of secondary shoot formation	11	1	0.42	0.38160	1
GO:0042274	ribosomal small subunit biogenesis	88	5	3.33	0.38440	1
GO:0070201	regulation of establishment of protein l...	18	2	0.68	0.38531	1
GO:0007097	nuclear migration	5	1	0.19	0.38658	1
GO:0045876	positive regulation of sister chromatid ...	7	1	0.26	0.38666	1
GO:0046365	monosaccharide catabolic process	18	1	0.68	0.38717	1
GO:0007292	female gamete generation	16	1	0.6	0.38800	1
GO:0000723	telomere maintenance	45	3	1.7	0.38989	1
GO:0071166	ribonucleoprotein complex localization	50	5	1.89	0.39008	1
GO:0060261	positive regulation of transcription ini...	12	1	0.45	0.39044	1
GO:0030258	lipid modification	128	3	4.84	0.39094	1
GO:0019217	regulation of fatty acid metabolic proce...	19	1	0.72	0.39136	1
GO:0010017	red or far-red light signaling pathway	75	4	2.83	0.39182	1
GO:0006164	purine nucleotide biosynthetic process	114	6	4.31	0.39184	1
GO:0006825	copper ion transport	13	1	0.49	0.39226	1
GO:0006740	NADPH regeneration	28	1	1.06	0.39255	1
GO:0071395	cellular response to jasmonic acid stimu...	94	5	3.55	0.39404	1
GO:0043570	maintenance of DNA repeat elements	8	1	0.3	0.39505	1
GO:0031577	spindle checkpoint	11	1	0.42	0.39510	1
GO:0034599	cellular response to oxidative stress	96	5	3.63	0.39545	1
GO:0042793	plastid transcription	11	1	0.42	0.39551	1
GO:0033045	regulation of sister chromatid segregati...	27	2	1.02	0.39564	1
GO:0071470	cellular response to osmotic stress	48	4	1.81	0.39641	1
GO:0010371	regulation of gibberellin biosynthetic p...	10	1	0.38	0.39660	1
GO:0090087	regulation of peptide transport	18	2	0.68	0.39728	1
GO:0006986	response to unfolded protein	37	4	1.4	0.39782	1
GO:0071479	cellular response to ionizing radiation	8	1	0.3	0.39791	1
GO:0010115	regulation of abscisic acid biosynthetic...	10	1	0.38	0.39800	1
GO:0006310	DNA recombination	180	10	6.8	0.39849	1
GO:0071491	cellular response to red light	12	1	0.45	0.39890	1
GO:1903426	regulation of reactive oxygen species bi...	10	1	0.38	0.39893	1
GO:0051013	microtubule severing	6	1	0.23	0.39903	1
GO:0045927	positive regulation of growth	40	3	1.51	0.39939	1
GO:0006766	vitamin metabolic process	97	3	3.67	0.39960	1
GO:0048589	developmental growth	436	22	16.48	0.39979	1
GO:0009606	tropism	123	7	4.65	0.40011	1
GO:0045859	regulation of protein kinase activity	148	11	5.59	0.40065	1
GO:0046039	GTP metabolic process	8	1	0.3	0.40104	1
GO:0006643	membrane lipid metabolic process	130	3	4.91	0.40125	1
GO:0033962	P-body assembly	13	1	0.49	0.40303	1
GO:0034085	establishment of sister chromatid cohesi...	9	1	0.34	0.40352	1
GO:0071277	cellular response to calcium ion	6	1	0.23	0.40430	1
GO:0045833	negative regulation of lipid metabolic p...	12	1	0.45	0.40436	1
GO:0097237	cellular response to toxic substance	137	7	5.18	0.40470	1
GO:0010227	floral organ abscission	28	2	1.06	0.40488	1
GO:0052330	positive regulation by organism of progr...	3	1	0.11	0.40769	1
GO:0019853	L-ascorbic acid biosynthetic process	26	1	0.98	0.40787	1
GO:0035065	regulation of histone acetylation	11	1	0.42	0.40824	1
GO:0062012	regulation of small molecule metabolic p...	114	6	4.31	0.40844	1
GO:0009561	megagametogenesis	72	4	2.72	0.40876	1
GO:0051603	proteolysis involved in cellular protein...	525	12	19.84	0.40906	1
GO:0019219	regulation of nucleobase-containing comp...	2233	117	84.38	0.40909	1
GO:0006611	protein export from nucleus	57	5	2.15	0.40970	1
GO:0051654	establishment of mitochondrion localizat...	3	1	0.11	0.41074	1
GO:0090066	regulation of anatomical structure size	89	5	3.36	0.41080	1
GO:1900908	regulation of olefin metabolic process	9	1	0.34	0.41085	1
GO:0010044	response to aluminum ion	13	2	0.49	0.41150	1
GO:0010363	regulation of plant-type hypersensitive ...	15	2	0.57	0.41289	1
GO:0030026	cellular manganese ion homeostasis	13	1	0.49	0.41364	1
GO:0016101	diterpenoid metabolic process	41	1	1.55	0.41471	1
GO:1902369	negative regulation of RNA catabolic pro...	6	1	0.23	0.41473	1
GO:0043488	regulation of mRNA stability	15	2	0.57	0.41502	1
GO:0019563	glycerol catabolic process	6	1	0.23	0.41538	1
GO:0000460	maturation of 5.8S rRNA	26	2	0.98	0.41547	1
GO:2000756	regulation of peptidyl-lysine acetylatio...	11	1	0.42	0.41615	1
GO:1990778	protein localization to cell periphery	8	1	0.3	0.41661	1
GO:0070537	histone H2A K63-linked deubiquitination	2	1	0.08	0.41667	1
GO:0097577	sequestering of iron ion	15	1	0.57	0.41667	1
GO:0051223	regulation of protein transport	18	2	0.68	0.41819	1
GO:0048509	regulation of meristem development	113	7	4.27	0.41914	1
GO:0006515	protein quality control for misfolded or...	23	1	0.87	0.41924	1
GO:0030003	cellular cation homeostasis	122	6	4.61	0.41957	1
GO:0001666	response to hypoxia	64	4	2.42	0.42019	1
GO:0019852	L-ascorbic acid metabolic process	26	1	0.98	0.42089	1
GO:0072583	clathrin-dependent endocytosis	18	5	0.68	0.42105	1
GO:0051131	chaperone-mediated protein complex assem...	12	1	0.45	0.42164	1
GO:0010506	regulation of autophagy	20	2	0.76	0.42177	1
GO:0009145	purine nucleoside triphosphate biosynthe...	52	3	1.96	0.42180	1
GO:0002009	morphogenesis of an epithelium	3	1	0.11	0.42208	1
GO:1904667	negative regulation of ubiquitin protein...	3	1	0.11	0.42308	1
GO:0006323	DNA packaging	104	9	3.93	0.42366	1
GO:0019747	regulation of isoprenoid metabolic proce...	27	2	1.02	0.42368	1
GO:0016102	diterpenoid biosynthetic process	37	1	1.4	0.42399	1
GO:1902531	regulation of intracellular signal trans...	60	3	2.27	0.42427	1
GO:0034330	cell junction organization	10	1	0.38	0.42455	1
GO:0009793	embryo development ending in seed dorman...	400	21	15.11	0.42461	1
GO:0016569	covalent chromatin modification	222	10	8.39	0.42506	1
GO:0006904	vesicle docking involved in exocytosis	24	3	0.91	0.42521	1
GO:0048255	mRNA stabilization	4	1	0.15	0.42647	1
GO:0034728	nucleosome organization	69	6	2.61	0.42809	1
GO:0048261	negative regulation of receptor-mediated...	2	1	0.08	0.42857	1
GO:0051130	positive regulation of cellular componen...	97	6	3.67	0.42862	1
GO:0000447	endonucleolytic cleavage in ITS1 to sepa...	7	1	0.26	0.42948	1
GO:0030970	retrograde protein transport, ER to cyto...	7	1	0.26	0.42948	1
GO:0034502	protein localization to chromosome	8	1	0.3	0.43031	1
GO:0035864	response to potassium ion	5	1	0.19	0.43186	1
GO:1901984	negative regulation of protein acetylati...	7	1	0.26	0.43193	1
