GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0004795	threonine synthase activity	2	2	1.43	0.48462	1
GO:0102701	tricyclene synthase activity	2	2	1.43	0.48462	1
GO:0003856	3-dehydroquinate synthase activity	2	2	1.43	0.48462	1
GO:0015098	molybdate ion transmembrane transporter ...	6	5	4.3	0.48499	1
GO:0010177	2-(2'-methylthio)ethylmalate synthase ac...	2	2	1.43	0.48529	1
GO:0015139	alpha-ketoglutarate transmembrane transp...	2	2	1.43	0.48529	1
GO:0009671	nitrate:proton symporter activity	2	2	1.43	0.48535	1
GO:0042134	rRNA primary transcript binding	2	2	1.43	0.48546	1
GO:0008824	cyanate hydratase activity	1	1	0.72	0.48571	1
GO:0010329	auxin efflux transmembrane transporter a...	18	15	12.91	0.48872	1
GO:0004373	glycogen (starch) synthase activity	5	4	3.59	0.49061	1
GO:0005544	calcium-dependent phospholipid binding	12	10	8.61	0.49427	1
GO:0010489	UDP-4-keto-6-deoxy-glucose-3,5-epimerase...	2	2	1.43	0.49677	1
GO:1905201	gibberellin transmembrane transporter ac...	2	2	1.43	0.49690	1
GO:0003950	NAD+ ADP-ribosyltransferase activity	11	9	7.89	0.49800	1
GO:0009931	calcium-dependent protein serine/threoni...	43	42	30.84	0.49823	1
GO:0004683	calmodulin-dependent protein kinase acti...	43	42	30.84	0.49823	1
GO:0017150	tRNA dihydrouridine synthase activity	5	4	3.59	0.49971	1
GO:0050135	NAD(P)+ nucleosidase activity	98	77	70.29	0.49979	1
GO:0003953	NAD+ nucleosidase activity	98	77	70.29	0.49979	1
GO:0004078	biotin-[methylcrotonoyl-CoA-carboxylase]...	1	1	0.72	0.50000	1
GO:0044715	8-oxo-dGDP phosphatase activity	2	2	1.43	0.50000	1
GO:0004360	glutamine-fructose-6-phosphate transamin...	1	1	0.72	0.50000	1
GO:0050311	sulfite reductase (ferredoxin) activity	1	1	0.72	0.50000	1
GO:0016429	tRNA (adenine-N1-)-methyltransferase act...	1	1	0.72	0.50000	1
GO:0051733	polydeoxyribonucleotide kinase activity	1	1	0.72	0.50000	1
GO:0051734	ATP-dependent polynucleotide kinase acti...	1	1	0.72	0.50000	1
GO:0010471	GDP-galactose:mannose-1-phosphate guanyl...	1	1	0.72	0.50000	1
GO:0080097	L-tryptophan:pyruvate aminotransferase a...	3	2	2.15	0.50000	1
GO:0001102	RNA polymerase II activating transcripti...	8	8	5.74	0.50000	1
GO:0016731	oxidoreductase activity, acting on iron-...	5	4	3.59	0.50000	1
GO:0008928	mannose-1-phosphate guanylyltransferase ...	1	1	0.72	0.50000	1
GO:0062047	pipecolic acid N-hydroxylase	1	1	0.72	0.50000	1
GO:0015665	alcohol transmembrane transporter activi...	5	5	3.59	0.50000	1
GO:0008837	diaminopimelate epimerase activity	1	1	0.72	0.50000	1
GO:0004567	beta-mannosidase activity	14	9	10.04	0.50460	1
GO:0070568	guanylyltransferase activity	11	8	7.89	0.50563	1
GO:0015146	pentose transmembrane transporter activi...	2	2	1.43	0.50595	1
GO:0015245	fatty acid transmembrane transporter act...	3	3	2.15	0.50639	1
GO:0016730	oxidoreductase activity, acting on iron-...	10	7	7.17	0.50784	1
GO:0016434	rRNA (cytosine) methyltransferase activi...	5	4	3.59	0.50843	1
GO:0016774	phosphotransferase activity, carboxyl gr...	12	11	8.61	0.50843	1
GO:0000171	ribonuclease MRP activity	1	1	0.72	0.50847	1
GO:0016818	hydrolase activity, acting on acid anhyd...	903	784	647.65	0.50856	1
GO:0008661	1-deoxy-D-xylulose-5-phosphate synthase ...	3	3	2.15	0.50909	1
GO:0010475	galactose-1-phosphate guanylyltransferas...	2	2	1.43	0.50909	1
GO:0036524	protein deglycase activity	3	3	2.15	0.51115	1
GO:0010011	auxin binding	8	6	5.74	0.51176	1
GO:0015355	secondary active monocarboxylate transme...	2	2	1.43	0.51209	1
GO:0046922	peptide-O-fucosyltransferase activity	3	3	2.15	0.51331	1
GO:0004197	cysteine-type endopeptidase activity	71	51	50.92	0.51354	1
GO:0016776	phosphotransferase activity, phosphate g...	34	30	24.39	0.51437	1
GO:0016652	oxidoreductase activity, acting on NAD(P...	2	2	1.43	0.51596	1
GO:2001070	starch binding	11	9	7.89	0.51610	1
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferas...	3	3	2.15	0.51620	1
GO:0004809	tRNA (guanine-N2-)-methyltransferase act...	3	3	2.15	0.51993	1
GO:0015398	high-affinity secondary active ammonium ...	2	2	1.43	0.51998	1
GO:0102985	Delta12-fatty-acid desaturase activity	1	1	0.72	0.52000	1
GO:0016215	acyl-CoA desaturase activity	1	1	0.72	0.52000	1
GO:0016856	racemase and epimerase activity, acting ...	2	2	1.43	0.52051	1
GO:0052856	NADHX epimerase activity	2	2	1.43	0.52051	1
GO:0052857	NADPHX epimerase activity	2	2	1.43	0.52051	1
GO:0046912	transferase activity, transferring acyl ...	17	12	12.19	0.52253	1
GO:0015925	galactosidase activity	29	16	20.8	0.52285	1
GO:0016504	peptidase activator activity	2	2	1.43	0.52356	1
GO:0052743	inositol tetrakisphosphate phosphatase a...	4	4	2.87	0.52381	1
GO:0046481	digalactosyldiacylglycerol synthase acti...	2	2	1.43	0.52381	1
GO:0070628	proteasome binding	16	14	11.48	0.52503	1
GO:0043879	glycolate transmembrane transporter acti...	2	2	1.43	0.52615	1
GO:0046910	pectinesterase inhibitor activity	90	49	64.55	0.52703	1
GO:0005354	galactose transmembrane transporter acti...	2	2	1.43	0.52748	1
GO:0005356	glucose:proton symporter activity	2	2	1.43	0.52748	1
GO:0004805	trehalose-phosphatase activity	11	9	7.89	0.52754	1
GO:0003878	ATP citrate synthase activity	5	4	3.59	0.52796	1
GO:0043130	ubiquitin binding	61	48	43.75	0.52957	1
GO:0140312	cargo adaptor activity	2	2	1.43	0.52969	1
GO:0097157	pre-mRNA intronic binding	3	3	2.15	0.52987	1
GO:0015370	solute:sodium symporter activity	2	2	1.43	0.53055	1
GO:0005247	voltage-gated chloride channel activity	8	6	5.74	0.53255	1
GO:0034074	marneral synthase activity	1	1	0.72	0.53333	1
GO:0080011	baruol synthase activity	1	1	0.72	0.53333	1
GO:0016871	cycloartenol synthase activity	1	1	0.72	0.53333	1
GO:0047958	glycine:2-oxoglutarate aminotransferase ...	2	2	1.43	0.53360	1
GO:0004648	O-phospho-L-serine:2-oxoglutarate aminot...	2	2	1.43	0.53360	1
GO:0016594	glycine binding	2	2	1.43	0.53408	1
GO:0000340	RNA 7-methylguanosine cap binding	2	2	1.43	0.53571	1
GO:0008146	sulfotransferase activity	21	16	15.06	0.53599	1
GO:0016869	intramolecular transferase activity, tra...	2	2	1.43	0.53621	1
GO:0019789	SUMO transferase activity	5	4	3.59	0.53759	1
GO:0015234	thiamine transmembrane transporter activ...	2	2	1.43	0.53770	1
GO:0051751	alpha-1,4-mannosyltransferase activity	1	1	0.72	0.53846	1
GO:0033764	steroid dehydrogenase activity, acting o...	6	5	4.3	0.53913	1
GO:0080176	xyloglucan 1,6-alpha-xylosidase activity	1	1	0.72	0.53922	1
GO:0004820	glycine-tRNA ligase activity	4	3	2.87	0.54002	1
GO:0019783	ubiquitin-like protein-specific protease...	12	9	8.61	0.54217	1
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	4	3	2.87	0.54288	1
GO:0070009	serine-type aminopeptidase activity	1	1	0.72	0.54348	1
GO:0015136	sialic acid transmembrane transporter ac...	4	3	2.87	0.54561	1
GO:0016814	hydrolase activity, acting on carbon-nit...	31	22	22.23	0.54598	1
GO:0003756	protein disulfide isomerase activity	22	18	15.78	0.54704	1
GO:0000268	peroxisome targeting sequence binding	1	1	0.72	0.54717	1
GO:0106029	tRNA pseudouridine synthase activity	5	4	3.59	0.54760	1
GO:0016783	sulfurtransferase activity	17	13	12.19	0.54779	1
GO:0050511	undecaprenyldiphospho-muramoylpentapepti...	1	1	0.72	0.54839	1
GO:0045157	electron transporter, transferring elect...	1	1	0.72	0.54891	1
GO:0050497	transferase activity, transferring alkyl...	2	2	1.43	0.54928	1
GO:0009679	hexose:proton symporter activity	2	2	1.43	0.55137	1
GO:0003951	NAD+ kinase activity	15	14	10.76	0.55157	1
GO:0016307	phosphatidylinositol phosphate kinase ac...	15	14	10.76	0.55157	1
GO:0042299	lupeol synthase activity	3	2	2.15	0.55385	1
GO:0030742	GTP-dependent protein binding	2	2	1.43	0.55451	1
GO:0016775	phosphotransferase activity, nitrogenous...	11	10	7.89	0.55544	1
GO:0015194	L-serine transmembrane transporter activ...	1	1	0.72	0.55556	1
GO:0072586	DNA topoisomerase type II (double strand...	1	1	0.72	0.55556	1
GO:0080133	midchain alkane hydroxylase activity	1	1	0.72	0.55556	1
GO:0004300	enoyl-CoA hydratase activity	10	8	7.17	0.55733	1
GO:0102148	N-acetyl-beta-D-galactosaminidase activi...	3	2	2.15	0.55885	1
GO:0000026	alpha-1,2-mannosyltransferase activity	3	2	2.15	0.56000	1
GO:0080095	phosphatidylethanolamine-sterol O-acyltr...	1	1	0.72	0.56034	1
GO:0080096	phosphatidate-sterol O-acyltransferase a...	1	1	0.72	0.56034	1
GO:0004607	phosphatidylcholine-sterol O-acyltransfe...	1	1	0.72	0.56034	1
GO:0008780	acyl-[acyl-carrier-protein]-UDP-N-acetyl...	1	1	0.72	0.56034	1
GO:0070259	tyrosyl-DNA phosphodiesterase activity	2	2	1.43	0.56045	1
GO:0004751	ribose-5-phosphate isomerase activity	4	3	2.87	0.56078	1
GO:0004075	biotin carboxylase activity	3	3	2.15	0.56226	1
GO:0004329	formate-tetrahydrofolate ligase activity	3	3	2.15	0.56226	1
GO:0031409	pigment binding	2	2	1.43	0.56243	1
GO:0005463	UDP-N-acetylgalactosamine transmembrane ...	1	1	0.72	0.56250	1
GO:0016781	phosphotransferase activity, paired acce...	4	4	2.87	0.56259	1
GO:0008428	ribonuclease inhibitor activity	3	2	2.15	0.56262	1
GO:0004089	carbonate dehydratase activity	18	14	12.91	0.56304	1
GO:0015095	magnesium ion transmembrane transporter ...	20	17	14.34	0.56448	1
GO:0005088	Ras guanyl-nucleotide exchange factor ac...	24	23	17.21	0.56479	1
GO:0003960	NADPH:quinone reductase activity	1	1	0.72	0.56522	1
GO:0004806	triglyceride lipase activity	12	8	8.61	0.56648	1
GO:0004471	malate dehydrogenase (decarboxylating) (...	6	5	4.3	0.56788	1
GO:0061542	3-demethylubiquinol-n 3-O-methyltransfer...	1	1	0.72	0.56818	1
GO:0033731	arogenate dehydrogenase [NAD(P)+] activi...	2	2	1.43	0.56818	1
GO:0008977	prephenate dehydrogenase (NAD+) activity	2	2	1.43	0.56818	1
GO:0047763	caffeate O-methyltransferase activity	1	1	0.72	0.56818	1
GO:0004665	prephenate dehydrogenase (NADP+) activit...	2	2	1.43	0.56818	1
GO:0080150	S-adenosyl-L-methionine:benzoic acid car...	1	1	0.72	0.56818	1
GO:0050342	tocopherol O-methyltransferase activity	1	1	0.72	0.56818	1
GO:0008169	C-methyltransferase activity	11	8	7.89	0.56879	1
GO:0070878	primary miRNA binding	3	3	2.15	0.56901	1
GO:0030515	snoRNA binding	25	21	17.93	0.56918	1
GO:0080118	brassinosteroid sulfotransferase activit...	2	2	1.43	0.57143	1
GO:0004170	dUTP diphosphatase activity	1	1	0.72	0.57143	1
GO:0008413	8-oxo-7,8-dihydroguanosine triphosphate ...	1	1	0.72	0.57143	1
GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosp...	1	1	0.72	0.57143	1
GO:0036218	dTTP diphosphatase activity	1	1	0.72	0.57143	1
GO:0000981	DNA-binding transcription factor activit...	156	119	111.89	0.57208	1
GO:0016860	intramolecular oxidoreductase activity	59	44	42.32	0.57223	1
GO:0015616	DNA translocase activity	2	2	1.43	0.57243	1
GO:0016002	sulfite reductase activity	1	1	0.72	0.57252	1
GO:0004033	aldo-keto reductase (NADP) activity	14	11	10.04	0.57295	1
GO:0016784	3-mercaptopyruvate sulfurtransferase act...	2	2	1.43	0.57353	1
GO:0008265	Mo-molybdopterin cofactor sulfurase acti...	2	2	1.43	0.57353	1
GO:0102552	lipoyl synthase activity (acting on glyc...	2	2	1.43	0.57353	1
GO:0102553	lipoyl synthase activity (acting on pyru...	2	2	1.43	0.57353	1
GO:0030366	molybdopterin synthase activity	2	2	1.43	0.57353	1
GO:0004174	electron-transferring-flavoprotein dehyd...	3	2	2.15	0.57354	1
GO:0005313	L-glutamate transmembrane transporter ac...	6	4	4.3	0.57381	1
GO:0004351	glutamate decarboxylase activity	6	5	4.3	0.57452	1
GO:0008353	RNA polymerase II CTD heptapeptide repea...	14	14	10.04	0.57479	1
GO:0008192	RNA guanylyltransferase activity	5	4	3.59	0.57576	1
GO:0017040	N-acylsphingosine amidohydrolase activit...	4	3	2.87	0.57604	1
GO:0004350	glutamate-5-semialdehyde dehydrogenase a...	2	2	1.43	0.57607	1
GO:0008886	glyceraldehyde-3-phosphate dehydrogenase...	2	2	1.43	0.57607	1
GO:1990883	rRNA cytidine N-acetyltransferase activi...	2	2	1.43	0.57666	1
GO:0046027	phospholipid:diacylglycerol acyltransfer...	2	2	1.43	0.57666	1
GO:0004059	aralkylamine N-acetyltransferase activit...	2	2	1.43	0.57666	1
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydro...	2	2	1.43	0.57692	1
GO:0004331	fructose-2,6-bisphosphate 2-phosphatase ...	2	2	1.43	0.57692	1
GO:0004614	phosphoglucomutase activity	3	3	2.15	0.57692	1
GO:0004615	phosphomannomutase activity	3	3	2.15	0.57692	1
GO:0001786	phosphatidylserine binding	2	2	1.43	0.57717	1
GO:0016229	steroid dehydrogenase activity	12	8	8.61	0.57717	1
GO:0033836	flavonol 7-O-beta-glucosyltransferase ac...	6	4	4.3	0.57732	1
GO:0009011	starch synthase activity	6	4	4.3	0.57732	1
GO:0008446	GDP-mannose 4,6-dehydratase activity	2	2	1.43	0.57759	1
GO:0004655	porphobilinogen synthase activity	2	2	1.43	0.57759	1
GO:0004424	imidazoleglycerol-phosphate dehydratase ...	2	2	1.43	0.57759	1
GO:0004738	pyruvate dehydrogenase activity	6	5	4.3	0.58014	1
GO:0016810	hydrolase activity, acting on carbon-nit...	137	96	98.26	0.58086	1
GO:0015121	phosphoenolpyruvate:phosphate antiporter...	2	2	1.43	0.58161	1
GO:0046539	histamine N-methyltransferase activity	2	2	1.43	0.58173	1
GO:0030797	24-methylenesterol C-methyltransferase a...	2	2	1.43	0.58173	1
GO:0043783	oxidoreductase activity, oxidizing metal...	1	1	0.72	0.58182	1
GO:0016880	acid-ammonia (or amide) ligase activity	8	7	5.74	0.58333	1
GO:0008455	alpha-1,6-mannosylglycoprotein 2-beta-N-...	1	1	0.72	0.58333	1
GO:0004053	arginase activity	2	2	1.43	0.58333	1
GO:0004057	arginyltransferase activity	2	2	1.43	0.58333	1
GO:0008783	agmatinase activity	2	2	1.43	0.58333	1
GO:0001046	core promoter sequence-specific DNA bind...	4	3	2.87	0.58355	1
GO:0016420	malonyltransferase activity	7	5	5.02	0.58356	1
GO:0010490	UDP-4-keto-rhamnose-4-keto-reductase act...	2	2	1.43	0.58371	1
GO:0003938	IMP dehydrogenase activity	2	2	1.43	0.58371	1
GO:0050577	GDP-L-fucose synthase activity	2	2	1.43	0.58371	1
GO:0008114	phosphogluconate 2-dehydrogenase activit...	2	2	1.43	0.58371	1
GO:0034256	chlorophyll(ide) b reductase activity	2	2	1.43	0.58371	1
GO:0047560	3-dehydrosphinganine reductase activity	2	2	1.43	0.58371	1
GO:0004420	hydroxymethylglutaryl-CoA reductase (NAD...	2	2	1.43	0.58371	1
GO:0052636	arabinosyltransferase activity	2	2	1.43	0.58475	1
GO:0004550	nucleoside diphosphate kinase activity	8	7	5.74	0.58695	1
GO:0016642	oxidoreductase activity, acting on the C...	2	2	1.43	0.58704	1
GO:0016643	oxidoreductase activity, acting on the C...	2	2	1.43	0.58704	1
GO:1900750	oligopeptide binding	11	7	7.89	0.58730	1
GO:0004853	uroporphyrinogen decarboxylase activity	2	2	1.43	0.58738	1
GO:0008792	arginine decarboxylase activity	2	2	1.43	0.58738	1
GO:0008836	diaminopimelate decarboxylase activity	2	2	1.43	0.58738	1
GO:0004425	indole-3-glycerol-phosphate synthase act...	2	2	1.43	0.58738	1
GO:0042171	lysophosphatidic acid acyltransferase ac...	7	3	5.02	0.58741	1
GO:0018708	thiol S-methyltransferase activity	2	2	1.43	0.58863	1
GO:0008898	S-adenosylmethionine-homocysteine S-meth...	2	2	1.43	0.58863	1
GO:0050145	nucleoside monophosphate kinase activity	19	16	13.63	0.58914	1
GO:0015108	chloride transmembrane transporter activ...	12	9	8.61	0.58945	1
GO:0009678	pyrophosphate hydrolysis-driven proton t...	44	35	31.56	0.58970	1
GO:0045547	dehydrodolichyl diphosphate synthase act...	1	1	0.72	0.58974	1
GO:0046408	chlorophyll synthetase activity	1	1	0.72	0.58974	1
GO:0000210	NAD+ diphosphatase activity	8	6	5.74	0.59030	1
GO:0016427	tRNA (cytosine) methyltransferase activi...	2	2	1.43	0.59032	1
GO:0015172	acidic amino acid transmembrane transpor...	8	5	5.74	0.59062	1
GO:0016794	diphosphoric monoester hydrolase activit...	5	4	3.59	0.59063	1
GO:0030626	U12 snRNA binding	1	1	0.72	0.59091	1
GO:0051920	peroxiredoxin activity	10	7	7.17	0.59094	1
GO:0009976	tocopherol cyclase activity	1	1	0.72	0.59459	1
GO:0047635	alanine-oxo-acid transaminase activity	5	4	3.59	0.59468	1
GO:0016710	trans-cinnamate 4-monooxygenase activity	1	1	0.72	0.59500	1
GO:0048529	magnesium-protoporphyrin IX monomethyl e...	1	1	0.72	0.59500	1
GO:0097007	4,8,12-trimethyltrideca-1,3,7,11-tetraen...	1	1	0.72	0.59500	1
GO:0097008	(3E)-4,8-dimethyl-1,3,7-nonatriene synth...	1	1	0.72	0.59500	1
GO:0072532	tri-(feruloyl or hydroxyferuloyl) spermi...	1	1	0.72	0.59500	1
GO:0009540	zeaxanthin epoxidase [overall] activity	1	1	0.72	0.59500	1
GO:0034785	salicylate 5-hydroxylase activity	1	1	0.72	0.59500	1
GO:0052662	zeaxanthin epoxidase activity	1	1	0.72	0.59500	1
GO:0043175	RNA polymerase core enzyme binding	21	16	15.06	0.59684	1
GO:1990380	Lys48-specific deubiquitinase activity	3	3	2.15	0.59710	1
GO:0008135	translation factor activity, RNA binding	177	146	126.95	0.59810	1
GO:0045485	omega-6 fatty acid desaturase activity	1	1	0.72	0.59845	1
GO:0016719	carotene 7,8-desaturase activity	1	1	0.72	0.59845	1
GO:0042284	sphingolipid delta-4 desaturase activity	1	1	0.72	0.59845	1
GO:0052637	delta 3-trans-hexadecenoic acid phosphat...	1	1	0.72	0.59845	1
GO:0072374	carotene epsilon hydroxylase activity	1	1	0.72	0.59902	1
GO:0019135	deoxyhypusine monooxygenase activity	1	1	0.72	0.59902	1
GO:0045548	phenylalanine ammonia-lyase activity	4	3	2.87	0.60000	1
GO:0043734	DNA-N1-methyladenine dioxygenase activit...	1	1	0.72	0.60000	1
GO:0048244	phytanoyl-CoA dioxygenase activity	1	1	0.72	0.60000	1
GO:0033759	flavone synthase activity	1	1	0.72	0.60000	1
GO:0103053	1-ethyladenine demethylase activity	1	1	0.72	0.60000	1
GO:0008930	methylthioadenosine nucleosidase activit...	2	2	1.43	0.60000	1
GO:0050589	leucocyanidin oxygenase activity	1	1	0.72	0.60000	1
GO:0008193	tRNA guanylyltransferase activity	2	2	1.43	0.60000	1
GO:0004320	oleoyl-[acyl-carrier-protein] hydrolase ...	2	1	1.43	0.60000	1
GO:0047622	adenosine nucleosidase activity	2	2	1.43	0.60000	1
GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltr...	2	2	1.43	0.60000	1
GO:0016721	oxidoreductase activity, acting on super...	9	6	6.45	0.60363	1
GO:0016675	oxidoreductase activity, acting on a hem...	9	6	6.45	0.60363	1
GO:0015002	heme-copper terminal oxidase activity	9	6	6.45	0.60363	1
GO:0016709	oxidoreductase activity, acting on paire...	200	119	143.44	0.60386	1
GO:0005086	ARF guanyl-nucleotide exchange factor ac...	11	11	7.89	0.60490	1
GO:0010291	carotene beta-ring hydroxylase activity	1	1	0.72	0.60635	1
GO:0046409	p-coumarate 3-hydroxylase activity	1	1	0.72	0.60635	1
GO:0016884	carbon-nitrogen ligase activity, with gl...	13	11	9.32	0.60656	1
GO:0004418	hydroxymethylbilane synthase activity	1	1	0.72	0.60759	1
GO:0034038	deoxyhypusine synthase activity	1	1	0.72	0.60759	1
GO:0010487	thermospermine synthase activity	1	1	0.72	0.60759	1
GO:0004789	thiamine-phosphate diphosphorylase activ...	1	1	0.72	0.60759	1
GO:0004746	riboflavin synthase activity	1	1	0.72	0.60759	1
GO:0008987	quinolinate synthetase A activity	1	1	0.72	0.60759	1
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase ...	1	1	0.72	0.60759	1
GO:0046905	phytoene synthase activity	1	1	0.72	0.60759	1
GO:0102661	homogentisate solanyltransferase activit...	1	1	0.72	0.60759	1
GO:0008194	UDP-glycosyltransferase activity	317	211	227.36	0.60823	1
GO:0008782	adenosylhomocysteine nucleosidase activi...	2	2	1.43	0.60874	1
GO:0034986	iron chaperone activity	1	1	0.72	0.60882	1
GO:0016672	oxidoreductase activity, acting on a sul...	3	2	2.15	0.60884	1
GO:0072542	protein phosphatase activator activity	10	8	7.17	0.61086	1
GO:0016634	oxidoreductase activity, acting on the C...	13	9	9.32	0.61138	1
GO:0008536	Ran GTPase binding	20	19	14.34	0.61154	1
GO:0008301	DNA binding, bending	2	2	1.43	0.61204	1
GO:0005363	maltose transmembrane transporter activi...	3	3	2.15	0.61353	1
GO:0016412	serine O-acyltransferase activity	5	3	3.59	0.61401	1
GO:0033613	activating transcription factor binding	12	11	8.61	0.61404	1
GO:0008198	ferrous iron binding	20	12	14.34	0.61434	1
GO:0042826	histone deacetylase binding	2	2	1.43	0.61531	1
GO:0015434	ATPase-coupled cadmium transmembrane tra...	3	3	2.15	0.61569	1
GO:0106073	dolichyl pyrophosphate Glc2Man9GlcNAc2 a...	1	1	0.72	0.61574	1
GO:0004583	dolichyl-phosphate-glucose-glycolipid al...	1	1	0.72	0.61574	1
GO:0097747	RNA polymerase activity	87	57	62.4	0.61649	1
GO:0004129	cytochrome-c oxidase activity	9	6	6.45	0.61737	1
GO:0070182	DNA polymerase binding	6	5	4.3	0.61748	1
GO:0018738	S-formylglutathione hydrolase activity	1	1	0.72	0.61765	1
GO:0030295	protein kinase activator activity	9	7	6.45	0.61794	1
GO:0015184	L-cystine transmembrane transporter acti...	1	1	0.72	0.61905	1
GO:0031420	alkali metal ion binding	15	11	10.76	0.62023	1
GO:0003825	alpha,alpha-trehalose-phosphate synthase...	4	3	2.87	0.62072	1
GO:0005095	GTPase inhibitor activity	1	1	0.72	0.62080	1
GO:0015462	ATPase-coupled protein transmembrane tra...	4	4	2.87	0.62166	1
GO:0015350	methotrexate transmembrane transporter a...	1	1	0.72	0.62176	1
GO:0008398	sterol 14-demethylase activity	1	1	0.72	0.62212	1
GO:0052742	phosphatidylinositol kinase activity	13	12	9.32	0.62399	1
GO:0004407	histone deacetylase activity	17	11	12.19	0.62496	1
GO:0008821	crossover junction endodeoxyribonuclease...	3	3	2.15	0.62500	1
GO:0004056	argininosuccinate lyase activity	1	1	0.72	0.62500	1
GO:0016849	phosphorus-oxygen lyase activity	9	6	6.45	0.62746	1
GO:0043495	protein-membrane adaptor activity	8	6	5.74	0.62848	1
GO:0052834	inositol monophosphate phosphatase activ...	3	3	2.15	0.62857	1
GO:0035560	pheophoridase activity	1	1	0.72	0.62946	1
GO:0080124	pheophytinase activity	1	1	0.72	0.62946	1
GO:0030628	pre-mRNA 3'-splice site binding	12	10	8.61	0.63158	1
GO:0080072	spermidine:sinapoyl CoA N-acyltransferas...	2	2	1.43	0.63389	1
GO:0080073	spermidine:coumaroyl CoA N-acyltransfera...	2	2	1.43	0.63389	1
GO:0004379	glycylpeptide N-tetradecanoyltransferase...	2	2	1.43	0.63389	1
GO:0004713	protein tyrosine kinase activity	37	35	26.54	0.63480	1
GO:0046510	UDP-sulfoquinovose:DAG sulfoquinovosyltr...	1	1	0.72	0.63616	1
GO:0008915	lipid-A-disaccharide synthase activity	1	1	0.72	0.63616	1
GO:0015230	FAD transmembrane transporter activity	1	1	0.72	0.63636	1
GO:0004016	adenylate cyclase activity	3	2	2.15	0.63672	1
GO:0102996	beta,beta digalactosyldiacylglycerol gal...	1	1	0.72	0.63825	1
GO:0103099	UDP-glucose:5-methylthiopentylhydroximat...	1	1	0.72	0.63825	1
GO:0102769	dihydroceramide glucosyltransferase acti...	1	1	0.72	0.63825	1
GO:0102704	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,...	1	1	0.72	0.63825	1
GO:0102659	UDP-glucose: 4-methylthiobutylhydroximat...	1	1	0.72	0.63825	1
GO:0103100	UDP-glucose: 6-methylthiohexylhydroximat...	1	1	0.72	0.63825	1
GO:0103101	UDP-glucose:7-methylthioheptylhydroximat...	1	1	0.72	0.63825	1
GO:0103102	UDP-glucose:8-methylthiooctylhydroximate...	1	1	0.72	0.63825	1
GO:0103103	UDP-glucose: 9-methylthiononylhydroximat...	1	1	0.72	0.63825	1
GO:0010013	N-1-naphthylphthalamic acid binding	2	2	1.43	0.63831	1
GO:1990404	protein ADP-ribosylase activity	2	2	1.43	0.63994	1
GO:0051002	ligase activity, forming nitrogen-metal ...	5	4	3.59	0.64098	1
GO:0071618	lysophosphatidylethanolamine acyltransfe...	2	1	1.43	0.64103	1
GO:0004149	dihydrolipoyllysine-residue succinyltran...	2	2	1.43	0.64140	1
GO:0090440	abscisic acid transmembrane transporter ...	2	2	1.43	0.64225	1
GO:0015231	5-formyltetrahydrofolate transmembrane t...	1	1	0.72	0.64228	1
GO:1901149	salicylic acid binding	2	2	1.43	0.64235	1
GO:0008199	ferric iron binding	10	6	7.17	0.64598	1
GO:0080102	3-methylthiopropyl glucosinolate S-oxyge...	3	2	2.15	0.64613	1
GO:0080104	5-methylthiopropyl glucosinolate S-oxyge...	3	2	2.15	0.64613	1
GO:0080106	7-methylthiopropyl glucosinolate S-oxyge...	3	2	2.15	0.64613	1
GO:0008452	RNA ligase activity	1	1	0.72	0.64634	1
GO:0000099	sulfur amino acid transmembrane transpor...	1	1	0.72	0.64646	1
GO:0070180	large ribosomal subunit rRNA binding	10	7	7.17	0.64674	1
GO:0035515	oxidative RNA demethylase activity	1	1	0.72	0.64692	1
GO:0045550	geranylgeranyl reductase activity	1	1	0.72	0.64784	1
GO:0015039	NADPH-adrenodoxin reductase activity	1	1	0.72	0.64784	1
GO:0051744	3,8-divinyl protochlorophyllide a 8-viny...	1	1	0.72	0.64784	1
GO:0008777	acetylornithine deacetylase activity	1	1	0.72	0.64865	1
GO:0080146	L-cysteine desulfhydrase activity	4	3	2.87	0.64919	1
GO:0004462	lactoylglutathione lyase activity	4	3	2.87	0.64919	1
GO:0046523	S-methyl-5-thioribose-1-phosphate isomer...	1	1	0.72	0.65000	1
GO:0009045	xylose isomerase activity	1	1	0.72	0.65000	1
GO:0019146	arabinose-5-phosphate isomerase activity	1	1	0.72	0.65000	1
GO:0015315	organophosphate:inorganic phosphate anti...	2	2	1.43	0.65032	1
GO:0009378	four-way junction helicase activity	6	6	4.3	0.65086	1
GO:0000822	inositol hexakisphosphate binding	8	7	5.74	0.65127	1
GO:0008174	mRNA methyltransferase activity	5	4	3.59	0.65148	1
GO:0008878	glucose-1-phosphate adenylyltransferase ...	7	6	5.02	0.65293	1
GO:0016782	transferase activity, transferring sulfu...	43	32	30.84	0.65328	1
GO:0034639	L-amino acid efflux transmembrane transp...	1	1	0.72	0.65385	1
