GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0061025	membrane fusion	75	53	40.01	0.12951	0.954578947368421
GO:0072319	vesicle uncoating	6	6	3.2	0.12955	0.954578947368421
GO:0001672	regulation of chromatin assembly or disa...	8	7	4.27	0.12993	0.956208557457213
GO:0009259	ribonucleotide metabolic process	231	156	123.23	0.13032	0.957907692307692
GO:0046368	GDP-L-fucose metabolic process	5	5	2.67	0.13098	0.961584878048781
GO:1901607	alpha-amino acid biosynthetic process	200	121	106.69	0.13158	0.964813154689403
GO:0000271	polysaccharide biosynthetic process	214	123	114.16	0.13180	0.965250608272506
GO:0006221	pyrimidine nucleotide biosynthetic proce...	37	27	19.74	0.13275	0.97021359223301
GO:0051336	regulation of hydrolase activity	177	103	94.42	0.13280	0.97021359223301
GO:0009880	embryonic pattern specification	26	20	13.87	0.13350	0.972869806763285
GO:0043090	amino acid import	7	5	3.73	0.13352	0.972869806763285
GO:0010372	positive regulation of gibberellin biosy...	3	3	1.6	0.13372	0.972869806763285
GO:0050879	multicellular organismal movement	7	6	3.73	0.13381	0.972869806763285
GO:0035065	regulation of histone acetylation	11	10	5.87	0.13415	0.973016786570744
GO:0033617	mitochondrial cytochrome c oxidase assem...	9	4	4.8	0.13428	0.973016786570744
GO:0071941	nitrogen cycle metabolic process	47	31	25.07	0.13439	0.973016786570744
GO:0043954	cellular component maintenance	4	4	2.13	0.13469	0.973016786570744
GO:0034502	protein localization to chromosome	8	7	4.27	0.13475	0.973016786570744
GO:0005980	glycogen catabolic process	3	3	1.6	0.13480	0.973016786570744
GO:0051667	establishment of plastid localization	29	23	15.47	0.13584	0.978177990430622
GO:0051650	establishment of vesicle localization	29	23	15.47	0.13584	0.978177990430622
GO:0006955	immune response	358	217	190.97	0.13658	0.98077926102503
GO:0009816	defense response to bacterium, incompati...	42	30	22.4	0.13663	0.98077926102503
GO:0006312	mitotic recombination	20	16	10.67	0.13669	0.98077926102503
GO:0043094	cellular metabolic compound salvage	96	60	51.21	0.13719	0.982315639810427
GO:0060860	regulation of floral organ abscission	3	3	1.6	0.13734	0.982315639810427
GO:0002682	regulation of immune system process	104	66	55.48	0.13746	0.982315639810427
GO:0071217	cellular response to external biotic sti...	3	3	1.6	0.13772	0.982315639810427
GO:0022610	biological adhesion	14	10	7.47	0.13772	0.982315639810427
GO:0006998	nuclear envelope organization	9	8	4.8	0.13807	0.982555082742317
GO:0072522	purine-containing compound biosynthetic ...	124	74	66.15	0.13808	0.982555082742317
GO:0033962	P-body assembly	13	11	6.93	0.13858	0.983172235294118
GO:0090391	granum assembly	4	4	2.13	0.13872	0.983172235294118
GO:0051222	positive regulation of protein transport	10	9	5.33	0.13882	0.983172235294118
GO:0016926	protein desumoylation	6	6	3.2	0.13882	0.983172235294118
GO:0045799	positive regulation of chromatin assembl...	4	4	2.13	0.13919	0.983757808857809
GO:0034030	ribonucleoside bisphosphate biosynthetic...	30	22	16	0.13946	0.983757808857809
GO:0051276	chromosome organization	645	443	344.07	0.13974	0.983757808857809
GO:0071427	mRNA-containing ribonucleoprotein comple...	30	26	16	0.13989	0.983757808857809
GO:0006338	chromatin remodeling	71	53	37.87	0.13992	0.983757808857809
GO:0008655	pyrimidine-containing compound salvage	12	9	6.4	0.14011	0.983757808857809
GO:0032412	regulation of ion transmembrane transpor...	14	11	7.47	0.14019	0.983757808857809
GO:0030026	cellular manganese ion homeostasis	13	8	6.93	0.14021	0.983757808857809
GO:0006261	DNA-dependent DNA replication	144	99	76.82	0.14102	0.988289173457509
GO:0045824	negative regulation of innate immune res...	17	13	9.07	0.14137	0.98959
GO:0010586	miRNA metabolic process	8	7	4.27	0.14169	0.990678048780488
GO:0046130	purine ribonucleoside catabolic process	5	4	2.67	0.14194	0.991274709976798
GO:0042873	aldonate transmembrane transport	8	6	4.27	0.14222	0.992079258400927
GO:0006275	regulation of DNA replication	58	37	30.94	0.14244	0.992463888888889
GO:0006874	cellular calcium ion homeostasis	24	15	12.8	0.14268	0.992986820809249
GO:0031929	TOR signaling	13	10	6.93	0.14301	0.993785483870968
GO:0070536	protein K63-linked deubiquitination	6	6	3.2	0.14322	0.993785483870968
GO:0062012	regulation of small molecule metabolic p...	114	71	60.81	0.14329	0.993785483870968
GO:2001020	regulation of response to DNA damage sti...	42	33	22.4	0.14365	0.994575715922108
GO:0042724	thiamine-containing compound biosyntheti...	9	7	4.8	0.14384	0.994575715922108
GO:0043473	pigmentation	6	5	3.2	0.14392	0.994575715922108
GO:0031507	heterochromatin assembly	29	23	15.47	0.14418	0.994575715922108
GO:0009438	methylglyoxal metabolic process	8	7	4.27	0.14423	0.994575715922108
GO:0044283	small molecule biosynthetic process	732	413	390.48	0.14456	0.995292922374429
GO:0008608	attachment of spindle microtubules to ki...	11	10	5.87	0.14468	0.995292922374429
GO:0032272	negative regulation of protein polymeriz...	20	14	10.67	0.14483	0.995292922374429
GO:0071219	cellular response to molecule of bacteri...	8	8	4.27	0.14531	0.997452907639681
GO:0016246	RNA interference	45	38	24.01	0.14593	1
GO:0006672	ceramide metabolic process	29	19	15.47	0.14657	1
GO:0031572	G2 DNA damage checkpoint	7	7	3.73	0.14757	1
GO:0010148	transpiration	6	6	3.2	0.14757	1
GO:0043476	pigment accumulation	6	5	3.2	0.14789	1
GO:0071489	cellular response to red or far red ligh...	77	54	41.08	0.14837	1
GO:0007097	nuclear migration	5	5	2.67	0.14848	1
GO:0060255	regulation of macromolecule metabolic pr...	3022	1728	1612.08	0.14853	1
GO:0007164	establishment of tissue polarity	4	4	2.13	0.14866	1
GO:0009809	lignin biosynthetic process	44	21	23.47	0.14883	1
GO:0090202	gene looping	5	5	2.67	0.14928	1
GO:1901656	glycoside transport	3	3	1.6	0.14955	1
GO:0071897	DNA biosynthetic process	72	45	38.41	0.14955	1
GO:0019430	removal of superoxide radicals	15	9	8	0.14981	1
GO:1901880	negative regulation of protein depolymer...	14	12	7.47	0.14985	1
GO:2000379	positive regulation of reactive oxygen s...	11	8	5.87	0.15030	1
GO:0048586	regulation of long-day photoperiodism, f...	26	19	13.87	0.15063	1
GO:0071669	plant-type cell wall organization or bio...	290	127	154.7	0.15094	1
GO:0061085	regulation of histone H3-K27 methylation	11	10	5.87	0.15122	1
GO:0090579	dsDNA loop formation	5	5	2.67	0.15175	1
GO:1902533	positive regulation of intracellular sig...	21	15	11.2	0.15182	1
GO:0010377	guard cell fate commitment	2	2	1.07	0.15183	1
GO:0006873	cellular ion homeostasis	133	86	70.95	0.15221	1
GO:0071496	cellular response to external stimulus	195	112	104.02	0.15226	1
GO:0009299	mRNA transcription	15	11	8	0.15260	1
GO:0046488	phosphatidylinositol metabolic process	96	62	51.21	0.15277	1
GO:0034762	regulation of transmembrane transport	52	34	27.74	0.15284	1
GO:0009423	chorismate biosynthetic process	10	8	5.33	0.15287	1
GO:0042360	vitamin E metabolic process	12	9	6.4	0.15311	1
GO:0033240	positive regulation of cellular amine me...	3	3	1.6	0.15312	1
GO:1902275	regulation of chromatin organization	67	50	35.74	0.15360	1
GO:0010555	response to mannitol	14	12	7.47	0.15365	1
GO:0061077	chaperone-mediated protein folding	55	42	29.34	0.15368	1
GO:0019408	dolichol biosynthetic process	4	2	2.13	0.15385	1
GO:0006828	manganese ion transport	15	8	8	0.15410	1
GO:1900911	regulation of olefin biosynthetic proces...	9	7	4.8	0.15436	1
GO:0043650	dicarboxylic acid biosynthetic process	31	21	16.54	0.15455	1
GO:0010364	regulation of ethylene biosynthetic proc...	9	7	4.8	0.15518	1
GO:0006220	pyrimidine nucleotide metabolic process	37	27	19.74	0.15576	1
GO:0006306	DNA methylation	44	32	23.47	0.15616	1
GO:0043467	regulation of generation of precursor me...	28	19	14.94	0.15620	1
GO:0090615	mitochondrial mRNA processing	5	5	2.67	0.15645	1
GO:1902652	secondary alcohol metabolic process	17	12	9.07	0.15674	1
GO:0006637	acyl-CoA metabolic process	46	30	24.54	0.15683	1
GO:0042759	long-chain fatty acid biosynthetic proce...	6	5	3.2	0.15729	1
GO:0009067	aspartate family amino acid biosynthetic...	50	34	26.67	0.15765	1
GO:0009314	response to radiation	748	484	399.02	0.15819	1
GO:0090407	organophosphate biosynthetic process	377	218	201.11	0.15934	1
GO:1902288	regulation of defense response to oomyce...	14	11	7.47	0.15985	1
GO:0009553	embryo sac development	137	89	73.08	0.15994	1
GO:0045491	xylan metabolic process	53	24	28.27	0.16040	1
GO:0060918	auxin transport	102	62	54.41	0.16075	1
GO:0090309	positive regulation of DNA methylation-d...	3	3	1.6	0.16104	1
GO:0055071	manganese ion homeostasis	15	9	8	0.16137	1
GO:2001057	reactive nitrogen species metabolic proc...	46	30	24.54	0.16182	1
GO:1901985	positive regulation of protein acetylati...	4	4	2.13	0.16203	1
GO:0006476	protein deacetylation	42	20	22.4	0.16209	1
GO:0010395	rhamnogalacturonan I metabolic process	2	2	1.07	0.16225	1
GO:0010468	regulation of gene expression	2589	1483	1381.09	0.16260	1
GO:0070918	production of small RNA involved in gene...	61	50	32.54	0.16338	1
GO:0071514	genetic imprinting	15	11	8	0.16352	1
GO:0009583	detection of light stimulus	55	39	29.34	0.16369	1
GO:0045128	negative regulation of reciprocal meioti...	4	4	2.13	0.16387	1
GO:1903506	regulation of nucleic acid-templated tra...	2104	1149	1122.37	0.16513	1
GO:0006352	DNA-templated transcription, initiation	92	55	49.08	0.16535	1
GO:0007062	sister chromatid cohesion	45	35	24.01	0.16542	1
GO:0055078	sodium ion homeostasis	7	6	3.73	0.16612	1
GO:0046128	purine ribonucleoside metabolic process	41	21	21.87	0.16649	1
GO:0044208	'de novo' AMP biosynthetic process	3	3	1.6	0.16667	1
GO:0070208	protein heterotrimerization	3	3	1.6	0.16667	1
GO:0009855	determination of bilateral symmetry	5	5	2.67	0.16667	1
GO:0010431	seed maturation	72	48	38.41	0.16671	1
GO:0006546	glycine catabolic process	7	7	3.73	0.16725	1
GO:0042732	D-xylose metabolic process	9	7	4.8	0.16742	1
GO:0018198	peptidyl-cysteine modification	26	21	13.87	0.16745	1
GO:0031335	regulation of sulfur amino acid metaboli...	9	7	4.8	0.16766	1
GO:1901001	negative regulation of response to salt ...	11	9	5.87	0.16773	1
GO:0032881	regulation of polysaccharide metabolic p...	27	18	14.4	0.16778	1
GO:0048868	pollen tube development	186	115	99.22	0.16820	1
GO:0048446	petal morphogenesis	6	5	3.2	0.16863	1
GO:0140013	meiotic nuclear division	110	76	58.68	0.16915	1
GO:0000266	mitochondrial fission	16	12	8.54	0.16950	1
GO:0048571	long-day photoperiodism	43	32	22.94	0.16950	1
GO:0031122	cytoplasmic microtubule organization	46	36	24.54	0.16962	1
GO:0002697	regulation of immune effector process	12	10	6.4	0.16967	1
GO:0007215	glutamate receptor signaling pathway	3	3	1.6	0.16980	1
GO:0048448	stamen morphogenesis	11	8	5.87	0.16989	1
GO:0006884	cell volume homeostasis	3	3	1.6	0.16993	1
GO:0034250	positive regulation of cellular amide me...	31	20	16.54	0.17000	1
GO:1903533	regulation of protein targeting	4	4	2.13	0.17061	1
GO:0007155	cell adhesion	14	10	7.47	0.17122	1
GO:0006424	glutamyl-tRNA aminoacylation	3	3	1.6	0.17137	1
GO:0006432	phenylalanyl-tRNA aminoacylation	3	3	1.6	0.17137	1
GO:0016560	protein import into peroxisome matrix, d...	4	4	2.13	0.17158	1
GO:0006734	NADH metabolic process	11	8	5.87	0.17202	1
GO:0006537	glutamate biosynthetic process	4	4	2.13	0.17210	1
GO:0045857	negative regulation of molecular functio...	2	2	1.07	0.17345	1
GO:0009556	microsporogenesis	24	17	12.8	0.17353	1
GO:0010124	phenylacetate catabolic process	3	3	1.6	0.17422	1
GO:0006825	copper ion transport	13	7	6.93	0.17426	1
GO:1902458	positive regulation of stomatal opening	3	3	1.6	0.17439	1
GO:0006801	superoxide metabolic process	18	11	9.6	0.17449	1
GO:1902750	negative regulation of cell cycle G2/M p...	16	15	8.54	0.17453	1
GO:0001708	cell fate specification	34	21	18.14	0.17462	1
GO:0009772	photosynthetic electron transport in pho...	8	7	4.27	0.17471	1
GO:1901988	negative regulation of cell cycle phase ...	28	22	14.94	0.17508	1
GO:1902115	regulation of organelle assembly	11	9	5.87	0.17526	1
GO:0071365	cellular response to auxin stimulus	228	137	121.63	0.17530	1
GO:0034641	cellular nitrogen compound metabolic pro...	5322	3003	2839	0.17534	1
GO:0008380	RNA splicing	304	207	162.17	0.17541	1
GO:0006787	porphyrin-containing compound catabolic ...	23	16	12.27	0.17597	1
GO:0006303	double-strand break repair via nonhomolo...	14	12	7.47	0.17597	1
GO:0045727	positive regulation of translation	31	20	16.54	0.17610	1
GO:0016108	tetraterpenoid metabolic process	39	22	20.8	0.17638	1
GO:0006562	proline catabolic process	3	3	1.6	0.17653	1
GO:0031204	posttranslational protein targeting to m...	6	5	3.2	0.17669	1
GO:0051013	microtubule severing	6	6	3.2	0.17672	1
GO:0051228	mitotic spindle disassembly	3	3	1.6	0.17760	1
GO:0015980	energy derivation by oxidation of organi...	158	82	84.28	0.17818	1
GO:0010101	post-embryonic root morphogenesis	65	43	34.67	0.17895	1
GO:0018022	peptidyl-lysine methylation	76	55	40.54	0.17932	1
GO:1900908	regulation of olefin metabolic process	9	7	4.8	0.17960	1
GO:0032527	protein exit from endoplasmic reticulum	20	16	10.67	0.17985	1
GO:1990882	rRNA acetylation	2	2	1.07	0.18018	1
GO:0032886	regulation of microtubule-based process	26	18	13.87	0.18040	1
GO:0042350	GDP-L-fucose biosynthetic process	5	5	2.67	0.18048	1
GO:0046036	CTP metabolic process	16	13	8.54	0.18111	1
GO:0006241	CTP biosynthetic process	16	13	8.54	0.18111	1
GO:0110126	phloem loading	5	5	2.67	0.18132	1
GO:0009688	abscisic acid biosynthetic process	23	15	12.27	0.18174	1
GO:0010051	xylem and phloem pattern formation	64	45	34.14	0.18214	1
GO:0062013	positive regulation of small molecule me...	22	15	11.74	0.18253	1
GO:0051446	positive regulation of meiotic cell cycl...	8	7	4.27	0.18276	1
GO:0071692	protein localization to extracellular re...	21	16	11.2	0.18292	1
GO:0046184	aldehyde biosynthetic process	11	8	5.87	0.18324	1
GO:0061780	mitotic cohesin loading	5	5	2.67	0.18354	1
GO:2000377	regulation of reactive oxygen species me...	49	31	26.14	0.18367	1
GO:0045899	positive regulation of RNA polymerase II...	7	6	3.73	0.18386	1
GO:0045332	phospholipid translocation	18	14	9.6	0.18415	1
GO:0018063	cytochrome c-heme linkage	1	1	0.53	0.18421	1
GO:0016559	peroxisome fission	12	10	6.4	0.18432	1
GO:0045038	protein import into chloroplast thylakoi...	4	4	2.13	0.18451	1
GO:0009629	response to gravity	97	66	51.74	0.18456	1
GO:0050688	regulation of defense response to virus	12	10	6.4	0.18456	1
GO:0010216	maintenance of DNA methylation	19	15	10.14	0.18485	1
GO:0034087	establishment of mitotic sister chromati...	5	5	2.67	0.18512	1
GO:0019676	ammonia assimilation cycle	6	5	3.2	0.18573	1
GO:0030242	autophagy of peroxisome	5	5	2.67	0.18581	1
GO:0006284	base-excision repair	35	27	18.67	0.18617	1
GO:0009058	biosynthetic process	5259	2861	2805.4	0.18643	1
GO:1902347	response to strigolactone	7	6	3.73	0.18709	1
GO:0042362	fat-soluble vitamin biosynthetic process	13	9	6.93	0.18715	1
GO:0071901	negative regulation of protein serine/th...	11	8	5.87	0.18726	1
GO:0140056	organelle localization by membrane tethe...	53	47	28.27	0.18731	1
GO:0006449	regulation of translational termination	4	4	2.13	0.18740	1
GO:0040034	regulation of development, heterochronic	51	34	27.21	0.18849	1
GO:0098849	cellular detoxification of cadmium ion	2	2	1.07	0.18889	1
GO:0080181	lateral root branching	3	3	1.6	0.18954	1
GO:0006281	DNA repair	346	239	184.57	0.18961	1
GO:0022898	regulation of transmembrane transporter ...	14	11	7.47	0.18963	1
GO:0051260	protein homooligomerization	35	23	18.67	0.18979	1
GO:0070681	glutaminyl-tRNAGln biosynthesis via tran...	3	3	1.6	0.19077	1
GO:1902884	positive regulation of response to oxida...	6	5	3.2	0.19205	1
GO:0048199	vesicle targeting, to, from or within Go...	23	18	12.27	0.19218	1
GO:0032392	DNA geometric change	62	44	33.07	0.19226	1
GO:0043903	regulation of symbiotic process	9	7	4.8	0.19298	1
GO:2000232	regulation of rRNA processing	3	3	1.6	0.19322	1
GO:0009582	detection of abiotic stimulus	62	43	33.07	0.19324	1
GO:0098876	vesicle-mediated transport to the plasma...	14	12	7.47	0.19361	1
GO:0015801	aromatic amino acid transport	2	2	1.07	0.19405	1
GO:0010232	vascular transport	16	12	8.54	0.19451	1
GO:0110029	negative regulation of meiosis I	4	4	2.13	0.19453	1
GO:0048574	long-day photoperiodism, flowering	39	29	20.8	0.19494	1
GO:0045905	positive regulation of translational ter...	3	3	1.6	0.19496	1
GO:0009865	pollen tube adhesion	3	3	1.6	0.19509	1
GO:2000011	regulation of adaxial/abaxial pattern fo...	3	3	1.6	0.19515	1
GO:0009648	photoperiodism	124	84	66.15	0.19536	1
GO:1903830	magnesium ion transmembrane transport	10	8	5.33	0.19557	1
GO:1905156	negative regulation of photosynthesis	17	13	9.07	0.19591	1
GO:1904589	regulation of protein import	4	4	2.13	0.19600	1
GO:1990169	stress response to copper ion	4	3	2.13	0.19609	1
GO:0090697	post-embryonic plant organ morphogenesis	110	70	58.68	0.19645	1
GO:0040014	regulation of multicellular organism gro...	3	3	1.6	0.19652	1
GO:0033478	UDP-rhamnose metabolic process	4	4	2.13	0.19677	1
GO:0006297	nucleotide-excision repair, DNA gap fill...	4	4	2.13	0.19716	1
GO:0002758	innate immune response-activating signal...	16	11	8.54	0.19797	1
GO:0045764	positive regulation of cellular amino ac...	3	3	1.6	0.19831	1
GO:0015996	chlorophyll catabolic process	19	14	10.14	0.19835	1
GO:0051775	response to redox state	6	5	3.2	0.19909	1
GO:0010344	seed oilbody biogenesis	9	7	4.8	0.19934	1
GO:1905957	regulation of cellular response to alcoh...	108	67	57.61	0.19959	1
GO:0032950	regulation of beta-glucan metabolic proc...	8	6	4.27	0.19990	1
GO:0098719	sodium ion import across plasma membrane	8	8	4.27	0.20000	1
GO:0034727	piecemeal microautophagy of the nucleus	4	4	2.13	0.20000	1
GO:0032197	transposition, RNA-mediated	3	3	1.6	0.20000	1
GO:0070734	histone H3-K27 methylation	16	14	8.54	0.20036	1
GO:0006549	isoleucine metabolic process	14	10	7.47	0.20093	1
GO:1905200	gibberellic acid transmembrane transport	2	2	1.07	0.20093	1
GO:0048871	multicellular organismal homeostasis	6	5	3.2	0.20099	1
GO:0072666	establishment of protein localization to...	48	33	25.61	0.20151	1
GO:1905405	regulation of mitotic cohesin loading	5	5	2.67	0.20158	1
GO:0006775	fat-soluble vitamin metabolic process	13	9	6.93	0.20265	1
GO:1902065	response to L-glutamate	4	4	2.13	0.20342	1
GO:0006123	mitochondrial electron transport, cytoch...	7	3	3.73	0.20345	1
GO:0090333	regulation of stomatal closure	20	17	10.67	0.20372	1
GO:0000956	nuclear-transcribed mRNA catabolic proce...	84	60	44.81	0.20375	1
GO:0072523	purine-containing compound catabolic pro...	19	12	10.14	0.20460	1
GO:0016558	protein import into peroxisome matrix	11	8	5.87	0.20490	1
GO:0000055	ribosomal large subunit export from nucl...	11	9	5.87	0.20540	1
GO:0045876	positive regulation of sister chromatid ...	7	7	3.73	0.20542	1
GO:1901004	ubiquinone-6 metabolic process	4	3	2.13	0.20588	1
GO:1901006	ubiquinone-6 biosynthetic process	4	3	2.13	0.20588	1
GO:0046351	disaccharide biosynthetic process	35	24	18.67	0.20609	1
GO:1903051	negative regulation of proteolysis invol...	2	2	1.07	0.20617	1
GO:0097298	regulation of nucleus size	3	3	1.6	0.20628	1
GO:0006516	glycoprotein catabolic process	2	2	1.07	0.20646	1
GO:0000911	cytokinesis by cell plate formation	59	52	31.47	0.20689	1
GO:0002238	response to molecule of fungal origin	16	11	8.54	0.20691	1
GO:0034247	snoRNA splicing	4	4	2.13	0.20705	1
GO:0015691	cadmium ion transport	5	4	2.67	0.20735	1
GO:0048026	positive regulation of mRNA splicing, vi...	4	4	2.13	0.20825	1
GO:0031047	gene silencing by RNA	128	99	68.28	0.20830	1
GO:0009265	2'-deoxyribonucleotide biosynthetic proc...	7	5	3.73	0.20862	1
GO:0019365	pyridine nucleotide salvage	3	3	1.6	0.20894	1
GO:0010394	homogalacturonan metabolic process	4	3	2.13	0.20925	1
GO:0051131	chaperone-mediated protein complex assem...	12	9	6.4	0.20936	1
GO:1990884	RNA acetylation	2	2	1.07	0.20971	1
GO:0017006	protein-tetrapyrrole linkage	7	6	3.73	0.20986	1
GO:0010243	response to organonitrogen compound	253	158	134.96	0.21012	1
GO:0043604	amide biosynthetic process	831	466	443.29	0.21019	1
GO:0090174	organelle membrane fusion	60	43	32.01	0.21038	1
GO:0034599	cellular response to oxidative stress	96	57	51.21	0.21042	1
GO:0015791	polyol transport	2	2	1.07	0.21053	1
GO:0043408	regulation of MAPK cascade	13	10	6.93	0.21075	1
GO:0043570	maintenance of DNA repeat elements	8	7	4.27	0.21102	1
GO:0002229	defense response to oomycetes	78	42	41.61	0.21104	1
GO:0007263	nitric oxide mediated signal transductio...	2	2	1.07	0.21108	1
GO:0048016	inositol phosphate-mediated signaling	2	2	1.07	0.21108	1
GO:0021700	developmental maturation	206	125	109.89	0.21108	1
GO:0002239	response to oomycetes	99	55	52.81	0.21120	1
GO:0042723	thiamine-containing compound metabolic p...	11	8	5.87	0.21122	1
GO:0048281	inflorescence morphogenesis	3	3	1.6	0.21127	1
GO:0071588	hydrogen peroxide mediated signaling pat...	3	3	1.6	0.21146	1
GO:0019941	modification-dependent protein catabolic...	441	211	235.25	0.21171	1
GO:0016053	organic acid biosynthetic process	551	311	293.93	0.21177	1
GO:0016540	protein autoprocessing	4	3	2.13	0.21194	1
GO:2000142	regulation of DNA-templated transcriptio...	18	12	9.6	0.21284	1
GO:0006656	phosphatidylcholine biosynthetic process	8	6	4.27	0.21300	1
GO:0006063	uronic acid metabolic process	3	3	1.6	0.21376	1
GO:2000025	regulation of leaf formation	2	2	1.07	0.21390	1
GO:0046477	glycosylceramide catabolic process	4	4	2.13	0.21429	1
GO:0034655	nucleobase-containing compound catabolic...	172	104	91.75	0.21442	1
GO:0046440	L-lysine metabolic process	3	3	1.6	0.21504	1
GO:0006554	lysine catabolic process	3	3	1.6	0.21538	1
GO:0000187	activation of MAPK activity	11	8	5.87	0.21588	1
GO:0010073	meristem maintenance	121	75	64.55	0.21676	1
GO:0048509	regulation of meristem development	113	73	60.28	0.21776	1
GO:0045898	regulation of RNA polymerase II transcri...	7	6	3.73	0.21800	1
GO:0043406	positive regulation of MAP kinase activi...	11	8	5.87	0.21823	1
GO:0090503	RNA phosphodiester bond hydrolysis, exon...	24	12	12.8	0.21865	1
GO:0070827	chromatin maintenance	4	4	2.13	0.21884	1
GO:1900458	negative regulation of brassinosteroid m...	7	6	3.73	0.21982	1
GO:0009415	response to water	375	245	200.04	0.22025	1
GO:0072665	protein localization to vacuole	48	33	25.61	0.22029	1
GO:0010311	lateral root formation	49	33	26.14	0.22044	1
GO:0072527	pyrimidine-containing compound metabolic...	66	41	35.21	0.22050	1
GO:0006091	generation of precursor metabolites and ...	470	274	250.72	0.22202	1
GO:0010387	COP9 signalosome assembly	6	5	3.2	0.22213	1
GO:0034355	NAD salvage	2	2	1.07	0.22222	1
GO:0045739	positive regulation of DNA repair	8	7	4.27	0.22254	1
GO:0006835	dicarboxylic acid transport	30	17	16	0.22281	1
GO:0050792	regulation of viral process	4	4	2.13	0.22386	1
GO:0009662	etioplast organization	3	3	1.6	0.22395	1
GO:1903428	positive regulation of reactive oxygen s...	5	4	2.67	0.22464	1
GO:0032469	endoplasmic reticulum calcium ion homeos...	3	3	1.6	0.22480	1
GO:1904030	negative regulation of cyclin-dependent ...	9	6	4.8	0.22483	1
GO:0060429	epithelium development	19	14	10.14	0.22580	1
GO:0000973	posttranscriptional tethering of RNA pol...	6	5	3.2	0.22619	1
GO:0045787	positive regulation of cell cycle	84	55	44.81	0.22655	1
GO:0031062	positive regulation of histone methylati...	15	13	8	0.22662	1
GO:0009593	detection of chemical stimulus	26	18	13.87	0.22697	1
GO:0031333	negative regulation of protein-containin...	20	14	10.67	0.22734	1
GO:0048587	regulation of short-day photoperiodism, ...	12	9	6.4	0.22776	1
GO:0010972	negative regulation of G2/M transition o...	16	15	8.54	0.22845	1
GO:0009801	cinnamic acid ester metabolic process	2	2	1.07	0.22851	1
GO:0032410	negative regulation of transporter activ...	4	3	2.13	0.22861	1
GO:0009823	cytokinin catabolic process	6	3	3.2	0.22879	1
GO:1902609	(R)-2-hydroxy-alpha-linolenic acid biosy...	2	2	1.07	0.22998	1
GO:0006521	regulation of cellular amino acid metabo...	21	14	11.2	0.23061	1
GO:0031110	regulation of microtubule polymerization...	10	8	5.33	0.23109	1
GO:0006760	folic acid-containing compound metabolic...	39	25	20.8	0.23124	1
GO:0071310	cellular response to organic substance	1150	691	613.46	0.23127	1
GO:0048729	tissue morphogenesis	3	3	1.6	0.23155	1
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	13	10	6.93	0.23157	1
GO:0022411	cellular component disassembly	107	69	57.08	0.23158	1
GO:0072659	protein localization to plasma membrane	6	5	3.2	0.23167	1
GO:0009410	response to xenobiotic stimulus	6	5	3.2	0.23210	1
GO:0051365	cellular response to potassium ion starv...	8	6	4.27	0.23238	1
GO:0045814	negative regulation of gene expression, ...	49	37	26.14	0.23327	1
GO:0033238	regulation of cellular amine metabolic p...	21	14	11.2	0.23357	1
GO:0048236	plant-type sporogenesis	35	22	18.67	0.23371	1
GO:0010638	positive regulation of organelle organiz...	87	62	46.41	0.23475	1
GO:0009129	pyrimidine nucleoside monophosphate meta...	19	13	10.14	0.23512	1
GO:1901984	negative regulation of protein acetylati...	7	6	3.73	0.23516	1
GO:0050000	chromosome localization	16	15	8.54	0.23534	1
GO:0140115	export across plasma membrane	20	14	10.67	0.23553	1
GO:1903363	negative regulation of cellular protein ...	2	2	1.07	0.23584	1
GO:0035247	peptidyl-arginine omega-N-methylation	9	7	4.8	0.23636	1
GO:0048830	adventitious root development	6	5	3.2	0.23677	1
GO:0035344	hypoxanthine transport	2	2	1.07	0.23684	1
GO:0031323	regulation of cellular metabolic process	2974	1679	1586.47	0.23716	1
GO:0030522	intracellular receptor signaling pathway	20	14	10.67	0.23721	1
GO:0016106	sesquiterpenoid biosynthetic process	33	18	17.6	0.23749	1
GO:0022622	root system development	496	300	264.59	0.23774	1
GO:0071596	ubiquitin-dependent protein catabolic pr...	2	2	1.07	0.23790	1
GO:1990066	energy quenching	10	8	5.33	0.23798	1
GO:0034605	cellular response to heat	78	53	41.61	0.23815	1
GO:0051261	protein depolymerization	45	32	24.01	0.23835	1
GO:2000758	positive regulation of peptidyl-lysine a...	4	4	2.13	0.23893	1
GO:0051447	negative regulation of meiotic cell cycl...	7	6	3.73	0.23910	1
GO:1905392	plant organ morphogenesis	386	239	205.91	0.23961	1
GO:0006361	transcription initiation from RNA polyme...	5	4	2.67	0.23968	1
GO:0007031	peroxisome organization	38	28	20.27	0.24156	1
GO:0043279	response to alkaloid	3	3	1.6	0.24182	1
GO:0010587	miRNA catabolic process	4	4	2.13	0.24190	1
GO:0031648	protein destabilization	4	4	2.13	0.24190	1
GO:0010478	chlororespiration	1	1	0.53	0.24194	1
GO:0008614	pyridoxine metabolic process	8	6	4.27	0.24194	1
GO:0008285	negative regulation of cell population p...	18	13	9.6	0.24196	1
GO:0031453	positive regulation of heterochromatin a...	3	3	1.6	0.24237	1
GO:0006282	regulation of DNA repair	32	24	17.07	0.24378	1
GO:0071106	adenosine 3',5'-bisphosphate transmembra...	2	2	1.07	0.24390	1
