GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0070274	RES complex	2	2	1.04	0.36811	1
GO:0005788	endoplasmic reticulum lumen	40	26	20.85	0.36835	1
GO:0034245	mitochondrial DNA-directed RNA polymeras...	3	2	1.56	0.37069	1
GO:0000798	nuclear cohesin complex	2	2	1.04	0.37247	1
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	4	3	2.08	0.37272	1
GO:0036452	ESCRT complex	22	15	11.47	0.37540	1
GO:0033106	cis-Golgi network membrane	2	2	1.04	0.37626	1
GO:0032389	MutLalpha complex	2	2	1.04	0.37657	1
GO:0032302	MutSbeta complex	2	2	1.04	0.37657	1
GO:0030663	COPI-coated vesicle membrane	15	12	7.82	0.37958	1
GO:0005797	Golgi medial cisterna	4	3	2.08	0.37974	1
GO:0044614	nuclear pore cytoplasmic filaments	5	4	2.61	0.38178	1
GO:0045335	phagocytic vesicle	4	4	2.08	0.38182	1
GO:0005851	eukaryotic translation initiation factor...	7	5	3.65	0.38247	1
GO:0042651	thylakoid membrane	446	274	232.46	0.38702	1
GO:0043189	H4/H2A histone acetyltransferase complex	15	11	7.82	0.38706	1
GO:0033186	CAF-1 complex	2	2	1.04	0.39086	1
GO:0044615	nuclear pore nuclear basket	2	2	1.04	0.39086	1
GO:1990745	EARP complex	2	2	1.04	0.39187	1
GO:0070209	ASTRA complex	2	2	1.04	0.39234	1
GO:0061695	transferase complex, transferring phosph...	204	122	106.33	0.39353	1
GO:0016593	Cdc73/Paf1 complex	7	5	3.65	0.39444	1
GO:0031597	cytosolic proteasome complex	10	8	5.21	0.40042	1
GO:0031312	extrinsic component of organelle membran...	21	13	10.95	0.40124	1
GO:1902911	protein kinase complex	68	42	35.44	0.40162	1
GO:0034456	UTP-C complex	2	2	1.04	0.40452	1
GO:0009547	plastid ribosome	8	6	4.17	0.40658	1
GO:0070603	SWI/SNF superfamily-type complex	25	18	13.03	0.41084	1
GO:0009326	formate dehydrogenase complex	1	1	0.52	0.41096	1
GO:0000791	euchromatin	8	6	4.17	0.41801	1
GO:0032585	multivesicular body membrane	7	5	3.65	0.41980	1
GO:0000220	vacuolar proton-transporting V-type ATPa...	4	3	2.08	0.41981	1
GO:0009330	DNA topoisomerase type II (double strand...	4	3	2.08	0.42517	1
GO:0019773	proteasome core complex, alpha-subunit c...	13	9	6.78	0.42532	1
GO:0008541	proteasome regulatory particle, lid subc...	13	9	6.78	0.42532	1
GO:0072379	ER membrane insertion complex	2	2	1.04	0.43172	1
GO:0002144	cytosolic tRNA wobble base thiouridylase...	2	2	1.04	0.43172	1
GO:0043601	nuclear replisome	17	13	8.86	0.43248	1
GO:0005685	U1 snRNP	24	13	12.51	0.43266	1
GO:0043186	P granule	3	3	1.56	0.43273	1
GO:0045254	pyruvate dehydrogenase complex	4	3	2.08	0.43463	1
GO:0009317	acetyl-CoA carboxylase complex	4	3	2.08	0.43609	1
GO:0008352	katanin complex	4	4	2.08	0.43628	1
GO:0005680	anaphase-promoting complex	11	7	5.73	0.43818	1
GO:0071012	catalytic step 1 spliceosome	9	6	4.69	0.44080	1
GO:1905369	endopeptidase complex	95	57	49.52	0.44384	1
GO:0016281	eukaryotic translation initiation factor...	4	3	2.08	0.44528	1
GO:0010007	magnesium chelatase complex	4	3	2.08	0.44688	1
GO:0010008	endosome membrane	184	115	95.9	0.45023	1
GO:0009501	amyloplast	14	9	7.3	0.45031	1
GO:0031228	intrinsic component of Golgi membrane	33	19	17.2	0.45181	1
GO:0005671	Ada2/Gcn5/Ada3 transcription activator c...	2	2	1.04	0.45455	1
GO:0030015	CCR4-NOT core complex	18	12	9.38	0.46063	1
GO:0031379	RNA-directed RNA polymerase complex	6	4	3.13	0.46215	1
GO:0030173	integral component of Golgi membrane	33	19	17.2	0.46341	1
GO:0001726	ruffle	2	2	1.04	0.46731	1
GO:0031354	intrinsic component of plastid outer mem...	17	12	8.86	0.46812	1
GO:0071256	translocon complex	6	4	3.13	0.47060	1
GO:0005658	alpha DNA polymerase:primase complex	4	3	2.08	0.47122	1
GO:0035619	root hair tip	7	7	3.65	0.47431	1
GO:0000123	histone acetyltransferase complex	49	34	25.54	0.47444	1
GO:0098573	intrinsic component of mitochondrial mem...	46	21	23.98	0.48260	1
GO:0038201	TOR complex	6	4	3.13	0.48364	1
GO:0030008	TRAPP complex	6	4	3.13	0.48372	1
GO:0032586	protein storage vacuole membrane	9	6	4.69	0.48462	1
GO:0000327	lytic vacuole within protein storage vac...	1	1	0.52	0.48529	1
GO:0000776	kinetochore	25	17	13.03	0.48675	1
GO:0005667	transcription regulator complex	130	82	67.76	0.48680	1
GO:0019897	extrinsic component of plasma membrane	18	13	9.38	0.48790	1
GO:0009898	cytoplasmic side of plasma membrane	18	13	9.38	0.48881	1
GO:0030124	AP-4 adaptor complex	4	4	2.08	0.49123	1
GO:0043231	intracellular membrane-bounded organelle	11429	6454	5956.94	0.49184	1
GO:0031356	intrinsic component of chloroplast inner...	4	3	2.08	0.49509	1
GO:0044094	host cell nuclear part	1	1	0.52	0.50000	1
GO:0033647	host intracellular organelle	1	1	0.52	0.50000	1
GO:0030479	actin cortical patch	1	1	0.52	0.50000	1
GO:0000445	THO complex part of transcription export...	7	6	3.65	0.50000	1
GO:0035838	growing cell tip	15	14	7.82	0.50000	1
GO:0000126	transcription factor TFIIIB complex	5	3	2.61	0.50000	1
GO:0005868	cytoplasmic dynein complex	5	3	2.61	0.50000	1
GO:0005763	mitochondrial small ribosomal subunit	16	6	8.34	0.50092	1
GO:1903293	phosphatase complex	33	19	17.2	0.50133	1
GO:0045282	plasma membrane succinate dehydrogenase ...	2	2	1.04	0.50226	1
GO:0045274	plasma membrane respiratory chain comple...	2	2	1.04	0.50226	1
GO:0034693	U11/U12 snRNP	1	1	0.52	0.50633	1
GO:0033176	proton-transporting V-type ATPase comple...	24	13	12.51	0.50802	1
GO:0005850	eukaryotic translation initiation factor...	6	4	3.13	0.50818	1
GO:0045271	respiratory chain complex I	62	19	32.32	0.50901	1
GO:0034045	phagophore assembly site membrane	13	9	6.78	0.50993	1
GO:0031010	ISWI-type complex	2	2	1.04	0.51000	1
GO:0048500	signal recognition particle	13	8	6.78	0.51200	1
GO:0071540	eukaryotic translation initiation factor...	2	2	1.04	0.51948	1
GO:0009509	chromoplast	6	4	3.13	0.52052	1
GO:0061645	endocytic patch	1	1	0.52	0.52166	1
GO:0044232	organelle membrane contact site	1	1	0.52	0.52166	1
GO:0044322	endoplasmic reticulum quality control co...	1	1	0.52	0.52166	1
GO:0042597	periplasmic space	1	1	0.52	0.52166	1
GO:0031352	intrinsic component of plastid inner mem...	4	3	2.08	0.52208	1
GO:0045239	tricarboxylic acid cycle enzyme complex	13	8	6.78	0.52268	1
GO:0031253	cell projection membrane	2	2	1.04	0.52364	1
GO:0030677	ribonuclease P complex	4	3	2.08	0.52488	1
GO:0009368	endopeptidase Clp complex	8	5	4.17	0.52539	1
GO:0005770	late endosome	104	65	54.21	0.53217	1
GO:0034702	ion channel complex	8	6	4.17	0.53333	1
GO:0070449	elongin complex	2	2	1.04	0.53755	1
GO:0070545	PeBoW complex	4	3	2.08	0.53829	1
GO:0043541	UDP-N-acetylglucosamine transferase comp...	1	1	0.52	0.53885	1
GO:0000779	condensed chromosome, centromeric region	22	15	11.47	0.54038	1
GO:0043036	starch grain	5	3	2.61	0.54057	1
GO:0010168	ER body	10	6	5.21	0.54266	1
GO:0098589	membrane region	3	2	1.56	0.54627	1
GO:0005721	pericentric heterochromatin	2	2	1.04	0.54825	1
GO:0035097	histone methyltransferase complex	23	16	11.99	0.55102	1
GO:0009923	fatty acid elongase complex	1	1	0.52	0.55177	1
GO:0031303	integral component of endosome membrane	1	1	0.52	0.55307	1
GO:0005639	integral component of nuclear inner memb...	1	1	0.52	0.55307	1
GO:0030874	nucleolar chromatin	9	5	4.69	0.55319	1
GO:0005694	chromosome	418	273	217.87	0.55700	1
GO:0009341	beta-galactosidase complex	1	1	0.52	0.56031	1
GO:0043033	isoamylase complex	1	1	0.52	0.56031	1
GO:0000775	chromosome, centromeric region	54	39	28.15	0.56047	1
GO:0016323	basolateral plasma membrane	3	3	1.56	0.56054	1
GO:0009925	basal plasma membrane	3	3	1.56	0.56054	1
GO:0005798	Golgi-associated vesicle	94	60	48.99	0.56234	1
GO:0031229	intrinsic component of nuclear inner mem...	1	1	0.52	0.56250	1
GO:0009782	photosystem I antenna complex	1	1	0.52	0.56444	1
GO:0000152	nuclear ubiquitin ligase complex	21	13	10.95	0.56461	1
GO:0031353	integral component of plastid inner memb...	4	3	2.08	0.56522	1
GO:0030093	chloroplast photosystem I	3	3	1.56	0.56535	1
GO:0106068	SUMO ligase complex	8	5	4.17	0.56641	1
GO:0016035	zeta DNA polymerase complex	1	1	0.52	0.56834	1
GO:0031074	nucleocytoplasmic transport complex	1	1	0.52	0.57066	1
GO:0010170	glucose-1-phosphate adenylyltransferase ...	1	1	0.52	0.57069	1
GO:0031380	nuclear RNA-directed RNA polymerase comp...	6	4	3.13	0.57316	1
GO:0000153	cytoplasmic ubiquitin ligase complex	1	1	0.52	0.57557	1
GO:0035452	extrinsic component of plastid membrane	1	1	0.52	0.57566	1
GO:0072357	PTW/PP1 phosphatase complex	1	1	0.52	0.57576	1
GO:0099568	cytoplasmic region	1	1	0.52	0.57639	1
GO:0030096	plasma membrane-derived thylakoid photos...	1	1	0.52	0.57674	1
GO:0034709	methylosome	1	1	0.52	0.57691	1
GO:0035550	urease complex	1	1	0.52	0.57714	1
GO:0000938	GARP complex	6	4	3.13	0.57874	1
GO:0061617	MICOS complex	2	1	1.04	0.57998	1
GO:0009654	photosystem II oxygen evolving complex	24	14	12.51	0.58209	1
GO:0043291	RAVE complex	1	1	0.52	0.58256	1
GO:0030929	ADPG pyrophosphorylase complex	1	1	0.52	0.58256	1
GO:0000306	extrinsic component of vacuolar membrane	6	4	3.13	0.58679	1
GO:1904423	dehydrodolichyl diphosphate synthase com...	1	1	0.52	0.58803	1
GO:0009516	leucoplast	1	1	0.52	0.58853	1
GO:0009537	proplastid	1	1	0.52	0.58853	1
GO:0031302	intrinsic component of endosome membrane	1	1	0.52	0.59053	1
GO:0000172	ribonuclease MRP complex	3	2	1.56	0.59096	1
GO:0010368	chloroplast isoamylase complex	1	1	0.52	0.59360	1
GO:0000229	cytoplasmic chromosome	19	11	9.9	0.59418	1
GO:0042170	plastid membrane	284	163	148.02	0.59534	1
GO:0031358	intrinsic component of chloroplast outer...	17	12	8.86	0.59802	1
GO:1902503	adenylyltransferase complex	1	1	0.52	0.59804	1
GO:0043224	nuclear SCF ubiquitin ligase complex	4	2	2.08	0.59896	1
GO:0031515	tRNA (m1A) methyltransferase complex	2	2	1.04	0.60000	1
GO:0034448	EGO complex	1	1	0.52	0.60248	1
GO:0005640	nuclear outer membrane	3	2	1.56	0.60255	1
GO:0031510	SUMO activating enzyme complex	1	1	0.52	0.60491	1
GO:0031499	TRAMP complex	1	1	0.52	0.60675	1
GO:0032807	DNA ligase IV complex	1	1	0.52	0.60675	1
GO:0031897	Tic complex	3	2	1.56	0.60779	1
GO:0032044	DSIF complex	5	4	2.61	0.60828	1
GO:0016324	apical plasma membrane	19	16	9.9	0.60882	1
GO:0019822	P4 peroxisome	1	1	0.52	0.60920	1
GO:0036019	endolysosome	1	1	0.52	0.61382	1
GO:0048556	microsporocyte nucleus	1	1	0.52	0.61391	1
GO:0048353	primary endosperm nucleus	1	1	0.52	0.61391	1
GO:0033065	Rad51C-XRCC3 complex	1	1	0.52	0.61391	1
GO:0034274	Atg12-Atg5-Atg16 complex	3	2	1.56	0.61456	1
GO:0043527	tRNA methyltransferase complex	5	4	2.61	0.61496	1
GO:0080085	signal recognition particle, chloroplast...	1	1	0.52	0.61538	1
GO:0036513	Derlin-1 retrotranslocation complex	11	6	5.73	0.61797	1
GO:0035061	interchromatin granule	2	2	1.04	0.61884	1
GO:0031436	BRCA1-BARD1 complex	1	1	0.52	0.61905	1
GO:0031313	extrinsic component of endosome membrane	1	1	0.52	0.62312	1
GO:0070772	PAS complex	1	1	0.52	0.62315	1
GO:0030880	RNA polymerase complex	123	69	64.11	0.62319	1
GO:0005849	mRNA cleavage factor complex	16	10	8.34	0.62406	1
GO:0005834	heterotrimeric G-protein complex	7	6	3.65	0.62447	1
GO:0005848	mRNA cleavage stimulating factor complex	1	1	0.52	0.62500	1
GO:0000417	HIR complex	1	1	0.52	0.62525	1
GO:0070762	nuclear pore transmembrane ring	1	1	0.52	0.62525	1
GO:0045293	mRNA editing complex	1	1	0.52	0.62525	1
GO:0031511	Mis6-Sim4 complex	1	1	0.52	0.62525	1
GO:0000939	condensed chromosome inner kinetochore	1	1	0.52	0.62534	1
GO:1990423	RZZ complex	1	1	0.52	0.62585	1
GO:0005682	U5 snRNP	20	10	10.42	0.62703	1
GO:0031422	RecQ family helicase-topoisomerase III c...	1	1	0.52	0.62726	1
GO:0030127	COPII vesicle coat	19	15	9.9	0.62771	1
GO:0035448	extrinsic component of thylakoid membran...	1	1	0.52	0.63014	1
GO:0005664	nuclear origin of replication recognitio...	6	4	3.13	0.63063	1
GO:0090577	RNA polymerase IV transcription regulato...	1	1	0.52	0.63077	1
GO:0000307	cyclin-dependent protein kinase holoenzy...	52	29	27.1	0.63139	1
GO:0036020	endolysosome membrane	1	1	0.52	0.63158	1
GO:0070761	pre-snoRNP complex	1	1	0.52	0.63279	1
GO:0017119	Golgi transport complex	15	9	7.82	0.63555	1
GO:0010009	cytoplasmic side of endosome membrane	1	1	0.52	0.63592	1
GO:0034455	t-UTP complex	1	1	0.52	0.63607	1
GO:0000118	histone deacetylase complex	17	10	8.86	0.63680	1
GO:0009569	chloroplast starch grain	3	2	1.56	0.63882	1
GO:0000789	cytoplasmic chromatin	1	1	0.52	0.63964	1
GO:0005929	cilium	7	4	3.65	0.64007	1
GO:0034715	pICln-Sm protein complex	5	3	2.61	0.64044	1
GO:0005687	U4 snRNP	12	6	6.25	0.64061	1
GO:0009331	glycerol-3-phosphate dehydrogenase compl...	5	3	2.61	0.64084	1
GO:0005786	signal recognition particle, endoplasmic...	11	7	5.73	0.64103	1
GO:0036266	Cdc48p-Npl4p-Vms1p AAA ATPase complex	1	1	0.52	0.64286	1
GO:0001401	SAM complex	1	1	0.52	0.64286	1
GO:0030075	bacterial thylakoid	1	1	0.52	0.64334	1
GO:0031011	Ino80 complex	15	11	7.82	0.64951	1
GO:0030132	clathrin coat of coated pit	7	6	3.65	0.65042	1
GO:0042555	MCM complex	8	5	4.17	0.65208	1
GO:0030062	mitochondrial tricarboxylic acid cycle e...	7	3	3.65	0.65227	1
GO:0031616	spindle pole centrosome	1	1	0.52	0.65455	1
GO:0005818	aster	1	1	0.52	0.65480	1
GO:0033263	CORVET complex	6	4	3.13	0.65599	1
GO:0005835	fatty acid synthase complex	1	1	0.52	0.65709	1
GO:0032039	integrator complex	3	2	1.56	0.65771	1
GO:0061927	TOC-TIC supercomplex I	3	2	1.56	0.66139	1
GO:0009575	chromoplast stroma	1	1	0.52	0.66192	1
GO:0097346	INO80-type complex	18	13	9.38	0.66347	1
GO:0046861	glyoxysomal membrane	4	3	2.08	0.66751	1
GO:0032153	cell division site	12	6	6.25	0.67004	1
GO:0009551	secondary plasmodesma	1	1	0.52	0.67089	1
GO:0009508	plastid chromosome	18	10	9.38	0.67413	1
GO:0009705	plant-type vacuole membrane	128	77	66.72	0.67429	1
GO:0071556	integral component of lumenal side of en...	6	3	3.13	0.67561	1
GO:0045281	succinate dehydrogenase complex	13	5	6.78	0.67591	1
GO:0000793	condensed chromosome	66	42	34.4	0.67721	1
GO:0000781	chromosome, telomeric region	34	24	17.72	0.67968	1
GO:0098553	lumenal side of endoplasmic reticulum me...	6	3	3.13	0.68014	1
GO:0002189	ribose phosphate diphosphokinase complex	5	3	2.61	0.68086	1
GO:0099086	synaptonemal structure	8	4	4.17	0.68303	1
GO:0008290	F-actin capping protein complex	3	2	1.56	0.68365	1
GO:0031414	N-terminal protein acetyltransferase com...	9	5	4.69	0.68387	1
GO:1902562	H4 histone acetyltransferase complex	22	15	11.47	0.68401	1
GO:1990415	Pex17p-Pex14p docking complex	3	2	1.56	0.68401	1
GO:0019008	molybdopterin synthase complex	3	2	1.56	0.68401	1
GO:0005839	proteasome core complex	25	15	13.03	0.68499	1
GO:0030915	Smc5-Smc6 complex	8	5	4.17	0.68513	1
GO:0031390	Ctf18 RFC-like complex	3	2	1.56	0.68682	1
GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	1	1	0.52	0.68750	1
GO:0071006	U2-type catalytic step 1 spliceosome	9	6	4.69	0.68993	1
GO:0000276	mitochondrial proton-transporting ATP sy...	12	4	6.25	0.69309	1
GO:0005773	vacuole	1184	672	617.12	0.69345	1
GO:0031298	replication fork protection complex	10	6	5.21	0.69543	1
GO:0001405	PAM complex, Tim23 associated import mot...	5	2	2.61	0.69747	1
GO:0072588	box H/ACA RNP complex	5	3	2.61	0.69881	1
GO:0034457	Mpp10 complex	3	2	1.56	0.69913	1
GO:0031970	organelle envelope lumen	30	18	15.64	0.70099	1
GO:0090730	Las1 complex	1	1	0.52	0.70413	1
GO:0043073	germ cell nucleus	5	3	2.61	0.70638	1
GO:0031429	box H/ACA snoRNP complex	5	3	2.61	0.70915	1
GO:0098852	lytic vacuole membrane	17	10	8.86	0.70940	1
GO:0005828	kinetochore microtubule	5	3	2.61	0.71329	1
GO:0005732	small nucleolar ribonucleoprotein comple...	25	15	13.03	0.71501	1
GO:0005719	nuclear euchromatin	6	4	3.13	0.71902	1
GO:0031360	intrinsic component of thylakoid membran...	2	1	1.04	0.72237	1
GO:0031361	integral component of thylakoid membrane	2	1	1.04	0.72485	1
GO:0033061	DNA recombinase mediator complex	5	3	2.61	0.72535	1
GO:0000931	gamma-tubulin large complex	6	2	3.13	0.72727	1
GO:0071013	catalytic step 2 spliceosome	56	31	29.19	0.72781	1
GO:0070382	exocytic vesicle	2	2	1.04	0.72871	1
GO:0000176	nuclear exosome (RNase complex)	15	10	7.82	0.73302	1
GO:0070847	core mediator complex	7	4	3.65	0.73668	1
GO:0036396	RNA N6-methyladenosine methyltransferase...	1	1	0.52	0.74194	1
GO:0035657	eRF1 methyltransferase complex	1	1	0.52	0.74194	1
GO:0009840	chloroplastic endopeptidase Clp complex	8	5	4.17	0.74500	1
GO:0036449	microtubule minus-end	1	1	0.52	0.75000	1
GO:0090661	box H/ACA telomerase RNP complex	1	1	0.52	0.75000	1
GO:0042720	mitochondrial inner membrane peptidase c...	3	1	1.56	0.75012	1
GO:0009530	primary cell wall	3	1	1.56	0.75218	1
GO:0071007	U2-type catalytic step 2 spliceosome	5	3	2.61	0.75237	1
GO:0098576	lumenal side of membrane	6	3	3.13	0.75658	1
GO:0044613	nuclear pore central transport channel	7	4	3.65	0.75767	1
GO:0005884	actin filament	11	8	5.73	0.75844	1
GO:0101031	chaperone complex	14	8	7.3	0.75925	1
GO:0000808	origin recognition complex	7	4	3.65	0.76125	1
GO:0031227	intrinsic component of endoplasmic retic...	77	38	40.13	0.76525	1
GO:0005712	chiasma	2	1	1.04	0.77121	1
GO:0043680	filiform apparatus	2	1	1.04	0.77121	1
GO:0005688	U6 snRNP	9	4	4.69	0.77210	1
GO:0045259	proton-transporting ATP synthase complex	40	21	20.85	0.77257	1
GO:0009523	photosystem II	75	48	39.09	0.77544	1
GO:0000813	ESCRT I complex	8	4	4.17	0.77675	1
GO:0035101	FACT complex	3	2	1.56	0.77731	1
GO:0034515	proteasome storage granule	5	4	2.61	0.77778	1
GO:0005684	U2-type spliceosomal complex	56	38	29.19	0.77782	1
GO:0034657	GID complex	6	3	3.13	0.77785	1
GO:0030906	retromer, cargo-selective complex	4	2	2.08	0.77817	1
GO:0030692	Noc4p-Nop14p complex	2	2	1.04	0.78151	1
GO:0005795	Golgi stack	55	32	28.67	0.78164	1
GO:0000974	Prp19 complex	16	9	8.34	0.78410	1
GO:0030121	AP-1 adaptor complex	2	2	1.04	0.78431	1
GO:0099738	cell cortex region	1	1	0.52	0.78723	1
GO:1905348	endonuclease complex	14	7	7.3	0.79069	1
GO:1990023	mitotic spindle midzone	1	1	0.52	0.80000	1
GO:0005853	eukaryotic translation elongation factor...	4	2	2.08	0.80017	1
GO:0000138	Golgi trans cisterna	2	1	1.04	0.80139	1
GO:0000780	condensed nuclear chromosome, centromeri...	9	5	4.69	0.80218	1
GO:0030286	dynein complex	6	3	3.13	0.80290	1
GO:0000177	cytoplasmic exosome (RNase complex)	14	7	7.3	0.80306	1
GO:0000427	plastid-encoded plastid RNA polymerase c...	6	3	3.13	0.80354	1
GO:0016514	SWI/SNF complex	6	4	3.13	0.80632	1
GO:0016469	proton-transporting two-sector ATPase co...	67	35	34.92	0.80702	1
GO:0030875	rDNA protrusion	7	3	3.65	0.80746	1
GO:0042175	nuclear outer membrane-endoplasmic retic...	568	292	296.05	0.80833	1
GO:0043625	delta DNA polymerase complex	4	3	2.08	0.80855	1
GO:0005832	chaperonin-containing T-complex	11	7	5.73	0.80888	1
GO:0005785	signal recognition particle receptor com...	2	1	1.04	0.81069	1
GO:0005655	nucleolar ribonuclease P complex	3	2	1.56	0.81192	1
GO:0033553	rDNA heterochromatin	1	1	0.52	0.81250	1
GO:0000235	astral microtubule	1	1	0.52	0.81395	1
GO:0044796	DNA polymerase processivity factor compl...	2	1	1.04	0.81568	1
GO:0030289	protein phosphatase 4 complex	2	1	1.04	0.81571	1
GO:0005953	CAAX-protein geranylgeranyltransferase c...	2	1	1.04	0.81586	1
GO:0000333	telomerase catalytic core complex	1	1	0.52	0.81818	1
GO:0061673	mitotic spindle astral microtubule	1	1	0.52	0.81818	1
GO:0090575	RNA polymerase II transcription regulato...	87	53	45.35	0.82042	1
GO:0033179	proton-transporting V-type ATPase, V0 do...	14	5	7.3	0.82062	1
GO:0005965	protein farnesyltransferase complex	2	1	1.04	0.82108	1
GO:0005951	carbamoyl-phosphate synthase complex	2	1	1.04	0.82121	1
GO:0010006	Toc complex	2	1	1.04	0.82455	1
GO:0032580	Golgi cisterna membrane	35	17	18.24	0.82556	1
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	5	3	2.61	0.82560	1
GO:0000314	organellar small ribosomal subunit	18	8	9.38	0.82571	1
GO:0010369	chromocenter	14	8	7.3	0.82746	1
GO:0031314	extrinsic component of mitochondrial inn...	7	2	3.65	0.82866	1
GO:0000428	DNA-directed RNA polymerase complex	117	65	60.98	0.82897	1
GO:0009921	auxin efflux carrier complex	1	1	0.52	0.82927	1
GO:0031415	NatA complex	4	2	2.08	0.83333	1
GO:0042644	chloroplast nucleoid	22	13	11.47	0.83464	1
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	4	2	2.08	0.83654	1
GO:1990072	TRAPPIII protein complex	2	1	1.04	0.83743	1
GO:0043076	megasporocyte nucleus	6	3	3.13	0.83960	1
GO:0030142	COPI-coated Golgi to ER transport vesicl...	1	1	0.52	0.84000	1
GO:0030665	clathrin-coated vesicle membrane	26	19	13.55	0.84135	1
GO:1990071	TRAPPII protein complex	2	1	1.04	0.84490	1
GO:1990429	peroxisomal importomer complex	3	2	1.56	0.84615	1
GO:0031618	nuclear pericentric heterochromatin	1	1	0.52	0.84615	1
GO:0072546	ER membrane protein complex	11	5	5.73	0.84640	1
GO:0000794	condensed nuclear chromosome	34	20	17.72	0.84920	1
GO:0044599	AP-5 adaptor complex	1	1	0.52	0.85000	1
GO:0019908	nuclear cyclin-dependent protein kinase ...	2	1	1.04	0.85089	1
GO:0000127	transcription factor TFIIIC complex	13	6	6.78	0.85294	1
GO:0031520	plasma membrane of cell tip	1	1	0.52	0.85333	1
GO:0030666	endocytic vesicle membrane	2	1	1.04	0.85403	1
GO:0000322	storage vacuole	17	8	8.86	0.85514	1
GO:0030176	integral component of endoplasmic reticu...	75	38	39.09	0.85714	1
GO:0048188	Set1C/COMPASS complex	5	3	2.61	0.85792	1
GO:0090406	pollen tube	72	48	37.53	0.85931	1
GO:1990112	RQC complex	2	1	1.04	0.85965	1
GO:0061574	ASAP complex	2	1	1.04	0.85965	1
GO:0000940	condensed chromosome outer kinetochore	2	1	1.04	0.85971	1
GO:0098572	stromal side of plastid thylakoid membra...	2	1	1.04	0.86029	1
GO:0048226	Casparian strip	10	4	5.21	0.86142	1
GO:0000151	ubiquitin ligase complex	245	132	127.7	0.86179	1
GO:0071821	FANCM-MHF complex	2	1	1.04	0.86281	1
GO:0071819	DUBm complex	2	1	1.04	0.86281	1
GO:0045298	tubulin complex	6	3	3.13	0.86621	1
GO:0031304	intrinsic component of mitochondrial inn...	26	8	13.55	0.86648	1
GO:0030691	Noc2p-Noc3p complex	1	1	0.52	0.86957	1
GO:0005814	centriole	2	1	1.04	0.88095	1
GO:0031985	Golgi cisterna	42	23	21.89	0.88216	1
GO:0008622	epsilon DNA polymerase complex	4	2	2.08	0.88333	1
GO:0005673	transcription factor TFIIE complex	5	2	2.61	0.88408	1
GO:0071008	U2-type post-mRNA release spliceosomal c...	2	1	1.04	0.88542	1
GO:0010005	cortical microtubule, transverse to long...	14	12	7.3	0.88889	1
GO:0005764	lysosome	50	24	26.06	0.88901	1
GO:0036387	pre-replicative complex	3	1	1.56	0.88973	1
GO:0009513	etioplast	7	3	3.65	0.89252	1
GO:0071021	U2-type post-spliceosomal complex	2	1	1.04	0.89286	1
GO:0034426	etioplast membrane	5	2	2.61	0.89344	1
GO:0005968	Rab-protein geranylgeranyltransferase co...	5	2	2.61	0.89413	1
GO:0030131	clathrin adaptor complex	13	11	6.78	0.90222	1
GO:0000323	lytic vacuole	53	26	27.62	0.90267	1
GO:0005971	ribonucleoside-diphosphate reductase com...	2	1	1.04	0.90468	1
GO:0030690	Noc1p-Noc2p complex	1	1	0.52	0.90698	1
GO:0070822	Sin3-type complex	4	2	2.08	0.90737	1
GO:0045334	clathrin-coated endocytic vesicle	3	2	1.56	0.90782	1
GO:0055029	nuclear DNA-directed RNA polymerase comp...	108	60	56.29	0.91200	1
GO:0000120	RNA polymerase I transcription regulator...	2	1	1.04	0.91250	1
GO:0035102	PRC1 complex	4	2	2.08	0.91590	1
GO:0000439	transcription factor TFIIH core complex	7	3	3.65	0.91669	1
GO:0033597	mitotic checkpoint complex	5	2	2.61	0.91812	1
GO:0032133	chromosome passenger complex	1	1	0.52	0.91860	1
GO:0031595	nuclear proteasome complex	4	2	2.08	0.91900	1
GO:0000814	ESCRT II complex	3	1	1.56	0.92064	1
GO:0032299	ribonuclease H2 complex	3	1	1.56	0.92088	1
GO:0005782	peroxisomal matrix	5	2	2.61	0.92185	1
GO:0071004	U2-type prespliceosome	28	17	14.59	0.92419	1
GO:0042765	GPI-anchor transamidase complex	6	2	3.13	0.92486	1
GO:0044853	plasma membrane raft	3	2	1.56	0.92611	1
GO:0016272	prefoldin complex	7	3	3.65	0.92641	1
GO:0019774	proteasome core complex, beta-subunit co...	11	5	5.73	0.92881	1
GO:0008275	gamma-tubulin small complex	5	1	2.61	0.92929	1
GO:0022625	cytosolic large ribosomal subunit	145	78	75.58	0.92938	1
GO:0000943	retrotransposon nucleocapsid	9	3	4.69	0.92973	1
GO:0033281	TAT protein transport complex	3	2	1.56	0.92974	1
GO:0071010	prespliceosome	28	17	14.59	0.93123	1
GO:0090576	RNA polymerase III transcription regulat...	18	9	9.38	0.93165	1
GO:0031902	late endosome membrane	70	40	36.48	0.93206	1
GO:0098533	ATPase dependent transmembrane transport...	2	1	1.04	0.93333	1
GO:0043240	Fanconi anaemia nuclear complex	5	2	2.61	0.93387	1
GO:0071014	post-mRNA release spliceosomal complex	11	6	5.73	0.93659	1
GO:0005750	mitochondrial respiratory chain complex ...	18	4	9.38	0.93809	1
