GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0052173	response to defenses of other organism	4	4	2.84	0.17237	1
GO:0098543	detection of other organism	4	4	2.84	0.17237	1
GO:1902290	positive regulation of defense response ...	9	9	6.39	0.17252	1
GO:0110102	ribulose bisphosphate carboxylase comple...	6	6	4.26	0.17267	1
GO:0010205	photoinhibition	14	13	9.94	0.17304	1
GO:0006730	one-carbon metabolic process	31	26	22	0.17327	1
GO:0033683	nucleotide-excision repair, DNA incision	9	8	6.39	0.17394	1
GO:0006760	folic acid-containing compound metabolic...	39	31	27.68	0.17466	1
GO:0015718	monocarboxylic acid transport	34	24	24.13	0.17486	1
GO:0009687	abscisic acid metabolic process	31	26	22	0.17488	1
GO:0010413	glucuronoxylan metabolic process	11	10	7.81	0.17490	1
GO:0009065	glutamine family amino acid catabolic pr...	18	15	12.77	0.17510	1
GO:0046777	protein autophosphorylation	213	202	151.16	0.17532	1
GO:0050826	response to freezing	28	24	19.87	0.17537	1
GO:0010646	regulation of cell communication	323	252	229.22	0.17560	1
GO:1902347	response to strigolactone	7	7	4.97	0.17564	1
GO:0070918	production of small RNA involved in gene...	61	53	43.29	0.17620	1
GO:1901404	regulation of tetrapyrrole catabolic pro...	6	6	4.26	0.17664	1
GO:0010305	leaf vascular tissue pattern formation	31	28	22	0.17790	1
GO:0048564	photosystem I assembly	16	14	11.35	0.17841	1
GO:0000904	cell morphogenesis involved in different...	231	191	163.93	0.17887	1
GO:0002252	immune effector process	66	55	46.84	0.17939	1
GO:0010492	maintenance of shoot apical meristem ide...	23	19	16.32	0.17960	1
GO:0030001	metal ion transport	338	255	239.87	0.17970	1
GO:0006120	mitochondrial electron transport, NADH t...	10	6	7.1	0.18007	1
GO:0034030	ribonucleoside bisphosphate biosynthetic...	30	25	21.29	0.18018	1
GO:0000963	mitochondrial RNA processing	14	13	9.94	0.18085	1
GO:0033036	macromolecule localization	1251	923	887.8	0.18086	1
GO:1900458	negative regulation of brassinosteroid m...	7	7	4.97	0.18093	1
GO:0032011	ARF protein signal transduction	8	8	5.68	0.18207	1
GO:0016074	snoRNA metabolic process	18	16	12.77	0.18209	1
GO:1903960	negative regulation of anion transmembra...	4	4	2.84	0.18235	1
GO:0006896	Golgi to vacuole transport	24	21	17.03	0.18326	1
GO:0010051	xylem and phloem pattern formation	64	54	45.42	0.18329	1
GO:0006417	regulation of translation	174	137	123.48	0.18331	1
GO:0009867	jasmonic acid mediated signaling pathway	89	72	63.16	0.18339	1
GO:0050801	ion homeostasis	249	199	176.71	0.18401	1
GO:0034660	ncRNA metabolic process	470	363	333.55	0.18443	1
GO:0042330	taxis	27	21	19.16	0.18451	1
GO:0007008	outer mitochondrial membrane organizatio...	5	4	3.55	0.18535	1
GO:0009944	polarity specification of adaxial/abaxia...	23	19	16.32	0.18537	1
GO:0034309	primary alcohol biosynthetic process	5	5	3.55	0.18581	1
GO:0006002	fructose 6-phosphate metabolic process	15	14	10.65	0.18585	1
GO:0010440	stomatal lineage progression	17	15	12.06	0.18595	1
GO:0006488	dolichol-linked oligosaccharide biosynth...	11	8	7.81	0.18654	1
GO:0021700	developmental maturation	206	163	146.19	0.18656	1
GO:0022622	root system development	496	389	352	0.18667	1
GO:0034472	snRNA 3'-end processing	15	12	10.65	0.18669	1
GO:0031330	negative regulation of cellular cataboli...	14	12	9.94	0.18673	1
GO:0016540	protein autoprocessing	4	4	2.84	0.18741	1
GO:0071692	protein localization to extracellular re...	21	18	14.9	0.18747	1
GO:0071025	RNA surveillance	20	18	14.19	0.18887	1
GO:0015696	ammonium transport	6	6	4.26	0.18904	1
GO:0009098	leucine biosynthetic process	16	14	11.35	0.18930	1
GO:0010073	meristem maintenance	121	97	85.87	0.18933	1
GO:0051289	protein homotetramerization	7	7	4.97	0.19002	1
GO:0048497	maintenance of floral organ identity	6	6	4.26	0.19080	1
GO:0008608	attachment of spindle microtubules to ki...	11	11	7.81	0.19083	1
GO:0048871	multicellular organismal homeostasis	6	6	4.26	0.19087	1
GO:0071495	cellular response to endogenous stimulus	1008	777	715.35	0.19118	1
GO:0031126	snoRNA 3'-end processing	13	11	9.23	0.19122	1
GO:2001289	lipid X metabolic process	9	9	6.39	0.19155	1
GO:0071395	cellular response to jasmonic acid stimu...	94	76	66.71	0.19183	1
GO:0007140	male meiotic nuclear division	26	24	18.45	0.19282	1
GO:2000379	positive regulation of reactive oxygen s...	11	10	7.81	0.19337	1
GO:0031119	tRNA pseudouridine synthesis	6	6	4.26	0.19375	1
GO:0051785	positive regulation of nuclear division	15	14	10.65	0.19465	1
GO:0031539	positive regulation of anthocyanin metab...	6	6	4.26	0.19574	1
GO:1902586	multi-organism intercellular transport	3	3	2.13	0.19580	1
GO:0030855	epithelial cell differentiation	16	14	11.35	0.19668	1
GO:0006397	mRNA processing	437	354	310.13	0.19746	1
GO:0034605	cellular response to heat	78	67	55.35	0.19825	1
GO:0048444	floral organ morphogenesis	44	37	31.23	0.19837	1
GO:2000243	positive regulation of reproductive proc...	59	48	41.87	0.19881	1
GO:0006542	glutamine biosynthetic process	7	6	4.97	0.19909	1
GO:0009757	hexose mediated signaling	9	9	6.39	0.19996	1
GO:0019761	glucosinolate biosynthetic process	60	42	42.58	0.19999	1
GO:0032367	intracellular cholesterol transport	1	1	0.71	0.20000	1
GO:0098719	sodium ion import across plasma membrane	8	8	5.68	0.20000	1
GO:0030301	cholesterol transport	1	1	0.71	0.20000	1
GO:0032786	positive regulation of DNA-templated tra...	19	16	13.48	0.20016	1
GO:0010200	response to chitin	134	109	95.1	0.20062	1
GO:0120255	olefinic compound biosynthetic process	59	47	41.87	0.20127	1
GO:0061983	meiosis II cell cycle process	21	20	14.9	0.20140	1
GO:0034063	stress granule assembly	6	6	4.26	0.20145	1
GO:0048577	negative regulation of short-day photope...	6	6	4.26	0.20162	1
GO:0051446	positive regulation of meiotic cell cycl...	8	8	5.68	0.20197	1
GO:0000098	sulfur amino acid catabolic process	5	5	3.55	0.20218	1
GO:0072488	ammonium transmembrane transport	6	6	4.26	0.20236	1
GO:0006527	arginine catabolic process	5	5	3.55	0.20263	1
GO:0080183	response to photooxidative stress	10	9	7.1	0.20270	1
GO:0010923	negative regulation of phosphatase activ...	20	14	14.19	0.20362	1
GO:0031122	cytoplasmic microtubule organization	46	39	32.64	0.20375	1
GO:0042814	monopolar cell growth	8	8	5.68	0.20416	1
GO:0070919	production of siRNA involved in chromati...	10	10	7.1	0.20468	1
GO:0046855	inositol phosphate dephosphorylation	17	16	12.06	0.20468	1
GO:0048868	pollen tube development	186	147	132	0.20501	1
GO:0035384	thioester biosynthetic process	20	17	14.19	0.20642	1
GO:0015853	adenine transport	4	4	2.84	0.20660	1
GO:0015854	guanine transport	4	4	2.84	0.20660	1
GO:0035967	cellular response to topologically incor...	54	46	38.32	0.20701	1
GO:0009638	phototropism	22	21	15.61	0.20715	1
GO:1902533	positive regulation of intracellular sig...	21	18	14.9	0.20762	1
GO:0070125	mitochondrial translational elongation	5	5	3.55	0.20767	1
GO:0006664	glycolipid metabolic process	67	45	47.55	0.20785	1
GO:0031507	heterochromatin assembly	29	27	20.58	0.20994	1
GO:0000913	preprophase band assembly	7	7	4.97	0.21000	1
GO:0006695	cholesterol biosynthetic process	3	3	2.13	0.21068	1
GO:0006354	DNA-templated transcription, elongation	38	32	26.97	0.21183	1
GO:0034440	lipid oxidation	63	45	44.71	0.21243	1
GO:0072523	purine-containing compound catabolic pro...	19	15	13.48	0.21254	1
GO:0033866	nucleoside bisphosphate biosynthetic pro...	30	25	21.29	0.21327	1
GO:0008203	cholesterol metabolic process	3	3	2.13	0.21348	1
GO:0002184	cytoplasmic translational termination	5	5	3.55	0.21396	1
GO:0008156	negative regulation of DNA replication	16	15	11.35	0.21548	1
GO:0009117	nucleotide metabolic process	297	232	210.77	0.21551	1
GO:0032388	positive regulation of intracellular tra...	11	10	7.81	0.21563	1
GO:0009969	xyloglucan biosynthetic process	18	15	12.77	0.21642	1
GO:0045037	protein import into chloroplast stroma	21	18	14.9	0.21681	1
GO:0010187	negative regulation of seed germination	21	18	14.9	0.21704	1
GO:0051984	positive regulation of chromosome segreg...	11	10	7.81	0.21751	1
GO:0018212	peptidyl-tyrosine modification	15	14	10.65	0.21760	1
GO:0060261	positive regulation of transcription ini...	12	10	8.52	0.21813	1
GO:0006740	NADPH regeneration	28	21	19.87	0.21816	1
GO:0009845	seed germination	163	129	115.68	0.21817	1
GO:0090700	maintenance of plant organ identity	6	6	4.26	0.21832	1
GO:0030003	cellular cation homeostasis	122	100	86.58	0.21841	1
GO:0000967	rRNA 5'-end processing	7	7	4.97	0.21880	1
GO:0051701	interaction with host	35	30	24.84	0.21882	1
GO:1904062	regulation of cation transmembrane trans...	11	10	7.81	0.22096	1
GO:0042178	xenobiotic catabolic process	4	4	2.84	0.22144	1
GO:0016073	snRNA metabolic process	22	19	15.61	0.22156	1
GO:1903530	regulation of secretion by cell	11	10	7.81	0.22162	1
GO:0032409	regulation of transporter activity	14	12	9.94	0.22262	1
GO:0048285	organelle fission	275	232	195.16	0.22291	1
GO:0072319	vesicle uncoating	6	6	4.26	0.22316	1
GO:0034248	regulation of cellular amide metabolic p...	176	137	124.9	0.22349	1
GO:0010310	regulation of hydrogen peroxide metaboli...	13	11	9.23	0.22364	1
GO:1903428	positive regulation of reactive oxygen s...	5	5	3.55	0.22364	1
GO:0071333	cellular response to glucose stimulus	19	18	13.48	0.22420	1
GO:0043144	snoRNA processing	18	16	12.77	0.22427	1
GO:0006835	dicarboxylic acid transport	30	21	21.29	0.22462	1
GO:0009611	response to wounding	200	150	141.93	0.22483	1
GO:0010239	chloroplast mRNA processing	7	7	4.97	0.22612	1
GO:0032885	regulation of polysaccharide biosyntheti...	17	15	12.06	0.22621	1
GO:0044270	cellular nitrogen compound catabolic pro...	227	173	161.1	0.22660	1
GO:0042753	positive regulation of circadian rhythm	11	10	7.81	0.22662	1
GO:0006303	double-strand break repair via nonhomolo...	14	14	9.94	0.22664	1
GO:1990559	mitochondrial coenzyme A transmembrane t...	2	2	1.42	0.22711	1
GO:0044206	UMP salvage	6	6	4.26	0.22727	1
GO:0019499	cyanide metabolic process	5	5	3.55	0.22750	1
GO:0023051	regulation of signaling	319	249	226.39	0.22776	1
GO:0099111	microtubule-based transport	5	5	3.55	0.22804	1
GO:0010148	transpiration	6	6	4.26	0.22807	1
GO:0002143	tRNA wobble position uridine thiolation	4	4	2.84	0.22807	1
GO:0007032	endosome organization	13	12	9.23	0.22881	1
GO:0009556	microsporogenesis	24	21	17.03	0.22919	1
GO:0048830	adventitious root development	6	6	4.26	0.22921	1
GO:0032886	regulation of microtubule-based process	26	22	18.45	0.22923	1
GO:0010726	positive regulation of hydrogen peroxide...	4	4	2.84	0.22968	1
GO:0046500	S-adenosylmethionine metabolic process	10	9	7.1	0.23022	1
GO:0000226	microtubule cytoskeleton organization	150	127	106.45	0.23024	1
GO:0003008	system process	16	14	11.35	0.23066	1
GO:0043242	negative regulation of protein-containin...	15	13	10.65	0.23109	1
GO:0006612	protein targeting to membrane	57	45	40.45	0.23119	1
GO:1900864	mitochondrial RNA modification	34	24	24.13	0.23159	1
GO:1902288	regulation of defense response to oomyce...	14	13	9.94	0.23263	1
GO:0034756	regulation of iron ion transport	3	3	2.13	0.23279	1
GO:0042450	arginine biosynthetic process via ornith...	4	4	2.84	0.23366	1
GO:0070199	establishment of protein localization to...	5	5	3.55	0.23409	1
GO:0006066	alcohol metabolic process	153	115	108.58	0.23491	1
GO:0006469	negative regulation of protein kinase ac...	13	12	9.23	0.23524	1
GO:0048507	meristem development	252	208	178.84	0.23553	1
GO:0002683	negative regulation of immune system pro...	22	19	15.61	0.23557	1
GO:0043605	cellular amide catabolic process	4	4	2.84	0.23566	1
GO:0032790	ribosome disassembly	6	6	4.26	0.23569	1
GO:0010444	guard mother cell differentiation	11	10	7.81	0.23571	1
GO:0009635	response to herbicide	9	8	6.39	0.23589	1
GO:0046390	ribose phosphate biosynthetic process	135	102	95.81	0.23590	1
GO:0048455	stamen formation	5	5	3.55	0.23612	1
GO:0018345	protein palmitoylation	23	19	16.32	0.23624	1
GO:0043433	negative regulation of DNA-binding trans...	5	5	3.55	0.23668	1
GO:0016482	cytosolic transport	37	31	26.26	0.23694	1
GO:0017144	drug metabolic process	5	5	3.55	0.23708	1
GO:0044347	cell wall polysaccharide catabolic proce...	24	18	17.03	0.23738	1
GO:0010390	histone monoubiquitination	3	3	2.13	0.23810	1
GO:0006261	DNA-dependent DNA replication	144	124	102.19	0.23868	1
GO:2000757	negative regulation of peptidyl-lysine a...	7	7	4.97	0.23923	1
GO:0009561	megagametogenesis	72	58	51.1	0.23931	1
GO:0031343	positive regulation of cell killing	3	3	2.13	0.23977	1
GO:0010394	homogalacturonan metabolic process	4	4	2.84	0.24046	1
GO:0001927	exocyst assembly	5	5	3.55	0.24073	1
GO:0042407	cristae formation	4	3	2.84	0.24118	1
GO:1904030	negative regulation of cyclin-dependent ...	9	8	6.39	0.24139	1
GO:0042181	ketone biosynthetic process	32	26	22.71	0.24161	1
GO:1902115	regulation of organelle assembly	11	10	7.81	0.24196	1
GO:0061077	chaperone-mediated protein folding	55	47	39.03	0.24236	1
GO:0010921	regulation of phosphatase activity	41	31	29.1	0.24300	1
GO:0007112	male meiosis cytokinesis	6	6	4.26	0.24322	1
GO:0009583	detection of light stimulus	55	47	39.03	0.24390	1
GO:0006163	purine nucleotide metabolic process	218	169	154.71	0.24443	1
GO:0015919	peroxisomal membrane transport	12	10	8.52	0.24451	1
GO:0035067	negative regulation of histone acetylati...	7	7	4.97	0.24505	1
GO:0046379	extracellular polysaccharide metabolic p...	5	5	3.55	0.24515	1
GO:0010389	regulation of G2/M transition of mitotic...	27	26	19.16	0.24608	1
GO:1901401	regulation of tetrapyrrole metabolic pro...	27	23	19.16	0.24638	1
GO:0060560	developmental growth involved in morphog...	311	251	220.71	0.24652	1
GO:0010769	regulation of cell morphogenesis involve...	38	34	26.97	0.24653	1
GO:1901984	negative regulation of protein acetylati...	7	7	4.97	0.24697	1
GO:0042343	indole glucosinolate metabolic process	35	24	24.84	0.24871	1
GO:0017006	protein-tetrapyrrole linkage	7	7	4.97	0.24875	1
GO:0051293	establishment of spindle localization	6	6	4.26	0.24880	1
GO:0009846	pollen germination	56	45	39.74	0.24895	1
GO:0000769	syncytium formation by mitosis without c...	1	1	0.71	0.25000	1
GO:0035247	peptidyl-arginine omega-N-methylation	9	9	6.39	0.25000	1
GO:0008064	regulation of actin polymerization or de...	54	33	38.32	0.25058	1
GO:0006275	regulation of DNA replication	58	48	41.16	0.25066	1
GO:0006458	'de novo' protein folding	49	42	34.77	0.25081	1
GO:0031572	G2 DNA damage checkpoint	7	7	4.97	0.25088	1
GO:0034035	purine ribonucleoside bisphosphate metab...	5	5	3.55	0.25098	1
GO:0006402	mRNA catabolic process	112	94	79.48	0.25121	1
GO:0098813	nuclear chromosome segregation	119	104	84.45	0.25140	1
GO:0010138	pyrimidine ribonucleotide salvage	6	6	4.26	0.25206	1
GO:0046351	disaccharide biosynthetic process	35	31	24.84	0.25206	1
GO:0090333	regulation of stomatal closure	20	18	14.19	0.25214	1
GO:0033120	positive regulation of RNA splicing	5	5	3.55	0.25256	1
GO:1900036	positive regulation of cellular response...	5	5	3.55	0.25267	1
GO:0070979	protein K11-linked ubiquitination	3	3	2.13	0.25278	1
GO:0001708	cell fate specification	34	28	24.13	0.25300	1
GO:0032412	regulation of ion transmembrane transpor...	14	12	9.94	0.25342	1
GO:0016075	rRNA catabolic process	19	17	13.48	0.25343	1
GO:0006306	DNA methylation	44	38	31.23	0.25344	1
GO:0043549	regulation of kinase activity	152	123	107.87	0.25488	1
GO:0120254	olefinic compound metabolic process	70	55	49.68	0.25551	1
GO:0032784	regulation of DNA-templated transcriptio...	27	23	19.16	0.25669	1
GO:0071423	malate transmembrane transport	8	6	5.68	0.25701	1
GO:0000349	generation of catalytic spliceosome for ...	5	5	3.55	0.25715	1
GO:0046460	neutral lipid biosynthetic process	27	22	19.16	0.25728	1
GO:0071470	cellular response to osmotic stress	48	40	34.06	0.25767	1
GO:0043480	pigment accumulation in tissues	5	5	3.55	0.25781	1
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	13	12	9.23	0.25788	1
GO:0016567	protein ubiquitination	625	458	443.55	0.25833	1
GO:0051310	metaphase plate congression	9	9	6.39	0.25871	1
GO:0034085	establishment of sister chromatid cohesi...	9	9	6.39	0.25871	1
GO:0071901	negative regulation of protein serine/th...	11	10	7.81	0.25884	1
GO:0009793	embryo development ending in seed dorman...	400	316	283.87	0.25895	1
GO:0019520	aldonic acid metabolic process	5	5	3.55	0.25955	1
GO:0051091	positive regulation of DNA-binding trans...	5	5	3.55	0.25957	1
GO:0007231	osmosensory signaling pathway	5	5	3.55	0.26040	1
GO:0030259	lipid glycosylation	4	4	2.84	0.26095	1
GO:0009446	putrescine biosynthetic process	6	5	4.26	0.26131	1
GO:0009245	lipid A biosynthetic process	15	12	10.65	0.26149	1
GO:0060866	leaf abscission	8	7	5.68	0.26222	1
GO:1901701	cellular response to oxygen-containing c...	751	586	532.96	0.26240	1
GO:0045168	cell-cell signaling involved in cell fat...	42	28	29.81	0.26309	1
GO:0071310	cellular response to organic substance	1150	890	816.12	0.26460	1
GO:0031086	nuclear-transcribed mRNA catabolic proce...	7	7	4.97	0.26467	1
GO:0031935	regulation of chromatin silencing	27	23	19.16	0.26499	1
GO:1903725	regulation of phospholipid metabolic pro...	5	5	3.55	0.26543	1
GO:0060429	epithelium development	19	17	13.48	0.26567	1
GO:0033358	UDP-L-arabinose biosynthetic process	5	5	3.55	0.26571	1
GO:0046136	positive regulation of vitamin metabolic...	4	4	2.84	0.26581	1
GO:0032272	negative regulation of protein polymeriz...	20	14	14.19	0.26601	1
GO:0006415	translational termination	19	15	13.48	0.26631	1
GO:0032868	response to insulin	14	11	9.94	0.26667	1
GO:0019632	shikimate metabolic process	4	4	2.84	0.26672	1
GO:0043570	maintenance of DNA repeat elements	8	8	5.68	0.26682	1
GO:0009741	response to brassinosteroid	118	94	83.74	0.26711	1
GO:0033037	polysaccharide localization	39	31	27.68	0.26745	1
GO:0014074	response to purine-containing compound	5	5	3.55	0.26769	1
GO:0045922	negative regulation of fatty acid metabo...	5	5	3.55	0.26808	1
GO:0071071	regulation of phospholipid biosynthetic ...	5	5	3.55	0.26917	1
GO:0006273	lagging strand elongation	6	6	4.26	0.26923	1
GO:0040008	regulation of growth	324	252	229.93	0.26931	1
GO:0009809	lignin biosynthetic process	44	29	31.23	0.26980	1
GO:0009966	regulation of signal transduction	315	247	223.55	0.26997	1
GO:1903792	negative regulation of anion transport	4	4	2.84	0.27002	1
GO:0030031	cell projection assembly	5	5	3.55	0.27066	1
GO:0009051	pentose-phosphate shunt, oxidative branc...	13	11	9.23	0.27066	1
GO:0009826	unidimensional cell growth	270	222	191.61	0.27096	1
GO:0019751	polyol metabolic process	77	60	54.64	0.27179	1
GO:1901616	organic hydroxy compound catabolic proce...	45	33	31.94	0.27181	1
GO:0010014	meristem initiation	34	28	24.13	0.27239	1
GO:0040001	establishment of mitotic spindle localiz...	5	5	3.55	0.27244	1
GO:0010321	regulation of vegetative phase change	5	5	3.55	0.27333	1
GO:0006546	glycine catabolic process	7	7	4.97	0.27368	1
GO:0060260	regulation of transcription initiation f...	12	10	8.52	0.27390	1
GO:0052040	modulation by symbiont of host programme...	4	4	2.84	0.27395	1
GO:0046164	alcohol catabolic process	35	28	24.84	0.27408	1
GO:0009129	pyrimidine nucleoside monophosphate meta...	19	16	13.48	0.27437	1
GO:0006334	nucleosome assembly	56	51	39.74	0.27485	1
GO:0006498	N-terminal protein lipidation	3	3	2.13	0.27533	1
GO:0006424	glutamyl-tRNA aminoacylation	3	3	2.13	0.27554	1
GO:0006432	phenylalanyl-tRNA aminoacylation	3	3	2.13	0.27554	1
GO:1900871	chloroplast mRNA modification	4	4	2.84	0.27572	1
GO:0071514	genetic imprinting	15	13	10.65	0.27582	1
GO:0009631	cold acclimation	48	39	34.06	0.27585	1
GO:0000103	sulfate assimilation	14	11	9.94	0.27743	1
GO:0070407	oxidation-dependent protein catabolic pr...	3	3	2.13	0.27751	1
GO:0019419	sulfate reduction	3	3	2.13	0.27755	1
GO:0009099	valine biosynthetic process	9	8	6.39	0.27756	1
GO:0071586	CAAX-box protein processing	10	8	7.1	0.27759	1
GO:1901959	positive regulation of cutin biosyntheti...	4	4	2.84	0.27770	1
GO:0060862	negative regulation of floral organ absc...	3	3	2.13	0.27809	1
GO:1904951	positive regulation of establishment of ...	10	9	7.1	0.27841	1
GO:0043966	histone H3 acetylation	25	22	17.74	0.27896	1
GO:0050688	regulation of defense response to virus	12	11	8.52	0.27898	1
GO:0099587	inorganic ion import across plasma membr...	10	9	7.1	0.27947	1
GO:0072507	divalent inorganic cation homeostasis	39	33	27.68	0.27953	1
GO:0030100	regulation of endocytosis	7	7	4.97	0.27988	1
GO:0008645	hexose transmembrane transport	49	36	34.77	0.28000	1
GO:2000026	regulation of multicellular organismal d...	505	393	358.39	0.28027	1
GO:0042177	negative regulation of protein catabolic...	3	3	2.13	0.28088	1
GO:0080009	mRNA methylation	5	5	3.55	0.28107	1
GO:0031398	positive regulation of protein ubiquitin...	13	11	9.23	0.28160	1
GO:0009860	pollen tube growth	138	111	97.93	0.28168	1
GO:0010015	root morphogenesis	252	202	178.84	0.28184	1
GO:1904823	purine nucleobase transmembrane transpor...	3	3	2.13	0.28226	1
GO:0010962	regulation of glucan biosynthetic proces...	16	14	11.35	0.28252	1
GO:0009220	pyrimidine ribonucleotide biosynthetic p...	25	21	17.74	0.28262	1
GO:0098659	inorganic cation import across plasma me...	10	9	7.1	0.28286	1
GO:0010338	leaf formation	5	5	3.55	0.28362	1
GO:0015969	guanosine tetraphosphate metabolic proce...	5	5	3.55	0.28364	1
GO:0071217	cellular response to external biotic sti...	3	3	2.13	0.28368	1
GO:0048586	regulation of long-day photoperiodism, f...	26	23	18.45	0.28381	1
GO:0071027	nuclear RNA surveillance	17	16	12.06	0.28421	1
GO:0071028	nuclear mRNA surveillance	14	13	9.94	0.28458	1
GO:0046364	monosaccharide biosynthetic process	59	47	41.87	0.28461	1
GO:0006476	protein deacetylation	42	28	29.81	0.28471	1
GO:2000377	regulation of reactive oxygen species me...	49	40	34.77	0.28518	1
GO:0006282	regulation of DNA repair	32	29	22.71	0.28542	1
GO:0048768	root hair cell tip growth	19	17	13.48	0.28629	1
GO:0048574	long-day photoperiodism, flowering	39	34	27.68	0.28639	1
GO:0042398	cellular modified amino acid biosyntheti...	30	23	21.29	0.28653	1
GO:0031445	regulation of heterochromatin assembly	5	5	3.55	0.28754	1
GO:0032787	monocarboxylic acid metabolic process	530	399	376.13	0.28845	1
GO:0080190	lateral growth	5	5	3.55	0.28854	1
GO:0000256	allantoin catabolic process	3	3	2.13	0.28859	1
GO:0000045	autophagosome assembly	34	28	24.13	0.28886	1
GO:0043647	inositol phosphate metabolic process	36	32	25.55	0.28905	1
GO:0033365	protein localization to organelle	298	220	211.48	0.28917	1
GO:0009078	pyruvate family amino acid metabolic pro...	4	4	2.84	0.28920	1
GO:0060236	regulation of mitotic spindle organizati...	11	10	7.81	0.28948	1
GO:0015748	organophosphate ester transport	55	43	39.03	0.29100	1
GO:0050878	regulation of body fluid levels	4	4	2.84	0.29128	1
GO:0071229	cellular response to acid chemical	53	43	37.61	0.29131	1
GO:0030030	cell projection organization	5	5	3.55	0.29135	1
GO:1902749	regulation of cell cycle G2/M phase tran...	28	27	19.87	0.29160	1
GO:0070208	protein heterotrimerization	3	3	2.13	0.29167	1
GO:1903409	reactive oxygen species biosynthetic pro...	26	21	18.45	0.29231	1
GO:0097035	regulation of membrane lipid distributio...	22	18	15.61	0.29236	1
GO:0009130	pyrimidine nucleoside monophosphate bios...	18	15	12.77	0.29254	1
GO:0046490	isopentenyl diphosphate metabolic proces...	18	15	12.77	0.29277	1
GO:1903830	magnesium ion transmembrane transport	10	9	7.1	0.29296	1
GO:0006285	base-excision repair, AP site formation	7	7	4.97	0.29309	1
GO:0038202	TORC1 signaling	4	4	2.84	0.29371	1
GO:0009648	photoperiodism	124	103	88	0.29409	1
GO:0009303	rRNA transcription	11	10	7.81	0.29487	1
GO:0006828	manganese ion transport	15	10	10.65	0.29493	1
GO:0072531	pyrimidine-containing compound transmemb...	4	4	2.84	0.29538	1
GO:0006739	NADP metabolic process	37	29	26.26	0.29583	1
GO:1904966	positive regulation of vitamin E biosynt...	4	4	2.84	0.29585	1
GO:0006544	glycine metabolic process	18	15	12.77	0.29595	1
GO:0070681	glutaminyl-tRNAGln biosynthesis via tran...	3	3	2.13	0.29621	1
GO:0031098	stress-activated protein kinase signalin...	55	46	39.03	0.29621	1
GO:1901656	glycoside transport	3	3	2.13	0.29624	1
GO:0050992	dimethylallyl diphosphate biosynthetic p...	3	3	2.13	0.29628	1
GO:0090697	post-embryonic plant organ morphogenesis	110	89	78.06	0.29675	1
GO:0046513	ceramide biosynthetic process	11	9	7.81	0.29754	1
GO:0002790	peptide secretion	21	18	14.9	0.29773	1
GO:0002682	regulation of immune system process	104	82	73.81	0.29811	1
GO:0031401	positive regulation of protein modificat...	121	102	85.87	0.29827	1
GO:1901333	positive regulation of lateral root deve...	4	4	2.84	0.29844	1
GO:0000393	spliceosomal conformational changes to g...	10	9	7.1	0.29858	1
GO:0007097	nuclear migration	5	5	3.55	0.29890	1
GO:0044804	autophagy of nucleus	5	5	3.55	0.29932	1
GO:0030242	autophagy of peroxisome	5	5	3.55	0.29932	1
GO:0019567	arabinose biosynthetic process	2	2	1.42	0.30000	1
GO:0002697	regulation of immune effector process	12	11	8.52	0.30004	1
GO:1903322	positive regulation of protein modificat...	14	12	9.94	0.30089	1
GO:0015693	magnesium ion transport	19	17	13.48	0.30098	1
GO:2000280	regulation of root development	73	59	51.81	0.30181	1
GO:0006284	base-excision repair	35	32	24.84	0.30230	1
GO:0031114	regulation of microtubule depolymerizati...	3	3	2.13	0.30262	1
GO:0034763	negative regulation of transmembrane tra...	4	4	2.84	0.30310	1
GO:0022898	regulation of transmembrane transporter ...	14	12	9.94	0.30319	1
GO:0045739	positive regulation of DNA repair	8	8	5.68	0.30418	1
GO:0019725	cellular homeostasis	313	232	222.13	0.30428	1
GO:0034766	negative regulation of ion transmembrane...	4	4	2.84	0.30429	1
GO:1903312	negative regulation of mRNA metabolic pr...	6	6	4.26	0.30435	1
GO:0006556	S-adenosylmethionine biosynthetic proces...	4	4	2.84	0.30589	1
GO:0042350	GDP-L-fucose biosynthetic process	5	5	3.55	0.30604	1
GO:0019684	photosynthesis, light reaction	139	102	98.64	0.30627	1
GO:1900034	regulation of cellular response to heat	7	7	4.97	0.30650	1
GO:0007080	mitotic metaphase plate congression	7	7	4.97	0.30714	1
GO:0009759	indole glucosinolate biosynthetic proces...	6	5	4.26	0.30729	1
GO:1990778	protein localization to cell periphery	8	7	5.68	0.30768	1
GO:2000071	regulation of defense response by callos...	4	4	2.84	0.30783	1
GO:0043478	pigment accumulation in response to UV l...	5	5	3.55	0.30855	1
GO:0050000	chromosome localization	16	16	11.35	0.30883	1
GO:1900618	regulation of shoot system morphogenesis	30	25	21.29	0.30979	1
GO:0010498	proteasomal protein catabolic process	246	162	174.58	0.30981	1
GO:0051176	positive regulation of sulfur metabolic ...	8	7	5.68	0.31020	1
GO:1901879	regulation of protein depolymerization	20	17	14.19	0.31024	1
GO:0051315	attachment of mitotic spindle microtubul...	7	7	4.97	0.31053	1
GO:0035592	establishment of protein localization to...	21	18	14.9	0.31065	1
GO:0009394	2'-deoxyribonucleotide metabolic process	10	8	7.1	0.31069	1
